Title,Authors,Topics,Abstract,Code,Dataset,PDF,Paper Page
Interpretable differential diagnosis for Alzheimer’s disease and Frontotemporal dementia,"Nguyen, Huy-Dung;Clément, Michaël;Mansencal, Boris;Coupé, Pierrick",Computer Aided Diagnosis; Machine Learning - Interpretability / Explainability,"Alzheimer’s disease and Frontotemporal dementia are two major types of dementia. Their accurate diagnosis and differentiation is crucial for determining specific intervention and treatment. However, differential diagnosis of these two types of dementia remains difficult at the early stage of disease due to similar patterns of clinical symptoms. Therefore, the automatic classification of multiple types of dementia has an important clinical value. So far, this challenge has not been actively explored. Recent development of deep learning in the field of medical image has demonstrated high performance for various classification tasks. In this paper, we propose to take advantage of two types of biomarkers: structure grading and structure atrophy. To this end, we propose first to train a large ensemble of 3D U-Nets to locally discriminate healthy versus dementia anatomical patterns. The result of these models is an interpretable 3D grading map capable of indicating abnormal brain regions. This map can also be exploited in various classification tasks using graph convolutional neural network. Finally, we propose to combine deep grading and atrophy-based classifications to improve dementia type discrimination. The proposed framework showed competitive performance compared to state-of-the-art methods for different tasks of disease detection and differential diagnosis.",,https://ida.loni.usc.edu/;https://adni.loni.usc.edu/,https://link.springer.com/chapter/10.1007/978-3-031-16431-6_6,https://conferences.miccai.org/2022/papers/261-Paper2064.html
Interpretable Graph Neural Networks for Connectome-Based Brain Disorder Analysis,"Cui, Hejie;Dai, Wei;Zhu, Yanqiao;Li, Xiaoxiao;He, Lifang;Yang, Carl",Machine Learning - Interpretability / Explainability; Modalities - MRI; Organ - Brain; Outcome/disease prediction,"Human brains lie at the core of complex neurobiological systems, where the neurons, circuits, and subsystems interact in enigmatic ways. Understanding the structural and functional mechanisms of the brain has long been an intriguing pursuit for neuroscience research and clinical disorder therapy. Mapping the connections of the human brain as a network is one of the most pervasive paradigms in neuroscience. Graph Neural Networks (GNNs) have recently emerged as a potential method for modeling complex network data. Deep models, on the other hand, have low interpretability, which prevents their usage in decision-critical contexts like healthcare. To bridge this gap, we propose an interpretable framework to analyze disorder-specific Regions of Interest (ROIs) and prominent connections. The proposed framework consists of two modules: a brain-network-oriented backbone model for disease prediction and a globally shared explanation generator that highlights disorder-specific biomarkers including salient ROIs and important connections. We conduct experiments on three real-world datasets of brain disorders. The results verify that our framework can obtain outstanding performance and also identify meaningful biomarkers. All code for this work is available at https://github.com/HennyJie/IBGNN.git.",https://github.com/HennyJie/IBGNN,https://www.ppmi-info.org/access-data-specimens/download-data,https://link.springer.com/chapter/10.1007/978-3-031-16452-1_36,https://conferences.miccai.org/2022/papers/262-Paper0324.html
Interpretable Modeling and Reduction of Unknown Errors in Mechanistic Operators,"Toloubidokhti, Maryam;Kumar, Nilesh;Li, Zhiyuan;Gyawali, Prashnna K.;Zenger, Brian;W. Good, Wilson;S. MacLeod, Rob;Wang, Linwei",Modalities - EEG/ECG; Image Reconstruction; Organ - Heart,"Prior knowledge about the imaging physics provides a mechanistic forward operator that plays an important role in image reconstruction, although myriad sources of possible errors in the operator could negatively impact the reconstruction solutions. In this work, we propose to embed the traditional mechanistic forward operator inside a neural function, and focus on modeling and correcting its unknown errors in an interpretable manner. This is achieved by a conditional generative model that transforms a given mechanistic operator with unknown errors, arising from a latent space of self-organizing clusters of potential sources of error generation. Once learned, the generative model can be used in place of a fixed forward operator in any traditional optimization-based reconstruction process where, together with the inverse solution, the error in prior mechanistic forward operator can be minimized and the potential source of error uncovered. We apply the presented method to the reconstruction of heart electrical potential from body surface potential. In controlled simulation experiments and in-vivo real data experiments, we demonstrate that the presented method allowed reduction of errors in the physics-based forward operator and thereby delivered inverse reconstruction of heart-surface potential with increased accuracy. keywords: Inverse imaging, Forward modeling, Physics-based.",https://github.com/miccai2022IMRE/miccai_2022_IMRE,https://github.com/miccai2022IMRE/miccai_2022_IMRE,https://link.springer.com/chapter/10.1007/978-3-031-16452-1_44,https://conferences.miccai.org/2022/papers/263-Paper2611.html
Interpretable signature of consciousness in resting-state functional network brain activity,"Grigis, Antoine;Gomez, Chloé;Frouin, Vincent;Uhrig, Lynn;Jarraya, Béchir",Computer Aided Diagnosis; Machine Learning - Interpretability / Explainability; Modalities - MRI; Organ - Brain; Outcome/disease prediction,"A major challenge in medicine is the rehabilitation of brain-injured patients with poor neurological outcome who experience chronic impairment of consciousness, termed minimally conscious state or vegetative state. Resting-state functional Magnetic Resonance Imaging (rs-fMRI) holds the promise of easy-to-acquire and wide-spectrum biomarkers. Previous rs-fMRI studies in monkeys and humans have highlighted that different consciousness levels are characterized by the relative prevalence of different functional connectivity patterns - also referred to as brain states - which conform closely the underlying structural connectivity. Results suggest that changes in consciousness lead to changes in connectivity patterns, not just the co-activation strength between regions, but also at the level of entire networks. In this work, a four-stage framework is proposed to identify interpretable spatial signature of consciousness, by i) defining brain regions of interest (ROIs) from atlases, ii) filtering and extracting the time series associated with these ROIs, iii) recovering disjoint networks and associated connectivities, and iv) performing pairwise non-parametric tests between network activities grouped by acquisition conditions. Our approach yields tailored networks, spatially consistent and symmetric. They will be helpful to study spontaneous recovery from disorders of consciousness known to be accompanied by a functional restoration of several networks.",,,https://link.springer.com/chapter/10.1007/978-3-031-16431-6_25,https://conferences.miccai.org/2022/papers/264-Paper0742.html
Intervention & Interaction Federated Abnormality Detection with Noisy Clients,"Liu, Xinyu;Li, Wuyang;Yuan, Yixuan",Machine Learning - Data efficient Learning; Machine Learning - Model Generalizability; Modalities - Video,"Federated learning (FL), which trains a shared global model by collaboration between distributed clients (e.g. medical institutions) and preserves the privacy of local data, has been widely deployed in the medical field to benefit abnormality diagnosis. However, it is inevitable that local data contains noise across clients, resulting in notably performance deterioration in the global model. To this end, a practical yet challenging FL problem is studied in this paper, namely Federated abnormality detection with noisy clients (FADN). We represent the first effort to reason the FADN task as a structural causal model, and identify the main issue that leads to the performance deterioration, namely \textit{recognition bias}. To tackle the problem, an Intervention \& Interaction FL framework (FedInI) is proposed, comprising two key strategies: (1) Intervention: considering the data distribution heterogeneity caused by different noisy levels within each client, we use the global model to intervene the training of local models, by shuffling and mixing features extracted from different models and suppress the noise gradually; (2) Interaction: we devise an adaptive sample-wise weighting strategy that jointly considers the local training statuses and global noisy levels with a shared interactive layer. Extensive experiments on class-conditional noise and instance-dependant noise settings are conducted, FedInI outperforms state-of-the-arts by a remarkable margin.",,,https://link.springer.com/chapter/10.1007/978-3-031-16452-1_30,https://conferences.miccai.org/2022/papers/265-Paper1987.html
Intra-class Contrastive Learning Improves Computer Aided Diagnosis of Breast Cancer in Mammography,"You, Kihyun;Lee, Suho;Jo, Kyuhee;Park, Eunkyung;Kooi, Thijs;Nam, Hyeonseob",Computer Aided Diagnosis; Organ - Breast,"Radiologists consider fine-grained characteristics of mammograms as well as patient-specific information before making the final diagnosis. Recent literature suggests that a similar strategy works for Computer Aided Diagnosis (CAD) models; multi-task learning with radiological and patient features as auxiliary classification tasks improves the model performance in breast cancer detection. Unfortunately, the additional labels that these learning paradigms require, such as patient age, breast density, and lesion type, are often unavailable due to privacy restrictions and annotation costs. In this paper, we introduce a contrastive learning framework comprising a Lesion Contrastive Loss (LCL) and a Normal Contrastive Loss (NCL), which jointly encourage models to learn subtle variations beyond class labels in a self-supervised manner. The proposed loss functions effectively utilize the multi-view property of mammograms to sample contrastive image pairs. Unlike previous multi-task learning approaches, our method improves cancer detection performance without additional annotations. Experimental results further demonstrate that the proposed losses produce discriminative intra-class features and reduce false positive rates in challenging cases.",,,https://link.springer.com/chapter/10.1007/978-3-031-16437-8_6,https://conferences.miccai.org/2022/papers/266-Paper1938.html
Invertible Sharpening Network for MRI Reconstruction Enhancement,"Dong, Siyuan;Chen, Eric Z.;Zhao, Lin;Chen, Xiao;Liu, Yikang;Chen, Terrence;Sun, Shanhui",Image Reconstruction; Modalities - MRI; Organ - Brain; Organ - Other,"High-quality MRI reconstruction plays a critical role in clinical applications. Deep learning-based methods have achieved promising results on MRI reconstruction. However, most state-of-the-art methods were designed to optimize the evaluation metrics commonly used for natural images, such as PSNR and SSIM, whereas the visual quality is not primarily pursued. Compared to the fully-sampled images, the reconstructed images are often blurry, where high-frequency features might not be sharp enough for confident clinical diagnosis. To this end, we propose an invertible sharpening network (InvSharpNet) to improve the visual quality of MRI reconstructions. During training, unlike the traditional methods that learn to map the input data to the ground truth, InvSharpNet adapts a backward training strategy that learns a blurring transform from the ground truth (fully-sampled image) to the input data (blurry reconstruction). During inference, the learned blurring transform can be inverted to a sharpening transform leveraging the network’s invertibility. The experiments on various MRI datasets demonstrate that InvSharpNet can improve reconstruction sharpness with few artifacts. The results were also evaluated by radiologists, indicating better visual quality and diagnostic confidence of our proposed method.",,,https://link.springer.com/chapter/10.1007/978-3-031-16446-0_55,https://conferences.miccai.org/2022/papers/267-Paper1542.html
Is a PET all you need? A multi-modal study for Alzheimer’s disease using 3D CNNs,"Narazani, Marla;Sarasua, Ignacio;Pölsterl, Sebastian;Lizarraga, Aldana;Yakushev, Igor;Wachinger, Christian",Computer Aided Diagnosis; Machine Learning - Interpretability / Explainability; Machine Learning - Model Generalizability; Modalities - MRI; Modalities - PET/SPECT,"Alzheimer’s Disease (AD) is the most common form of dementia and often difficult to diagnose due to the multifactorial etiology of dementia. Recent works on neuroimaging-based computer-aided diagnosis with deep neural networks (DNNs) showed that fusing structural magnetic resonance images (sMRI) and fluorodeoxyglucose positron emission tomography (FDG-PET) leads to improved accuracy in a study population of healthy controls and subjects with AD. However, this result conflicts with the established clinical knowledge that FDG-PET better captures AD-specific pathologies than sMRI. Therefore, we propose a framework for the systematic evaluation of multi-modal DNNs and critically re-evaluate single- and multi-modal DNNs based on FDG-PET and sMRI for binary healthy vs. AD, and three-way healthy/mild cognitive impaired/AD classification. Our experiments demonstrate that a single-modality network using FDG-PET performs better than MRI (accuracy 0.91 vs 0.87) and does not show improvement when combined. This conforms with the established clinical knowledge on AD biomarkers, but raises questions about the true benefit of multi-modal DNNs. We argue that future work on multi-modal fusion should systematically assess the contribution of individual modalities following our proposed evaluation framework. Finally, we encourage the community to go beyond healthy vs.AD classification and focus on differential diagnosis of dementia, where fusing multi-modal image information conforms with a clinical need.",,,https://link.springer.com/chapter/10.1007/978-3-031-16431-6_7,https://conferences.miccai.org/2022/papers/268-Paper2202.html
iSegFormer: Interactive Segmentation via Transformers with Application to 3D Knee MR Images,"Liu, Qin;Xu, Zhenlin;Jiao, Yining;Niethammer, Marc",Image Segmentation; Modalities - MRI,"Interactive image segmentation has been widely applied to obtain high-quality voxel-level labels for medical images. The recent success of Transformers on various vision tasks has paved the road for developing Transformer-based interactive image segmentation approaches. However, these approaches remain unexplored and, in particular, have not been developed for 3D medical image segmentation. To fill this research gap, we investigate Transformer-based interactive image segmentation and its application to 3D medical images. This is a nontrivial task due to two main challenges: 1) limited memory for computationally inefficient Transformers and 2) limited labels for 3D medical images. To tackle the first challenge, we propose iSegFormer, a memory-efficient Transformer that combines a Swin Transformer with a lightweight multilayer perceptron (MLP) decoder. To address the second challenge, we pretrain iSegFormer on large amount of unlabeled datasets and then finetune it with only a limited number of segmented 2D slices. We further propagate the 2D segmentations obtained by iSegFormer to unsegmented slices in 3D images using a pre-existing segmentation propagation model pretrained on videos. We evaluate iSegFormer on the public OAI-ZIB dataset for interactive knee cartilage segmentation. Evaluation results show that iSegFormer outperforms its convolutional neural network (CNN) counterparts on interactive 2D knee cartilage segmentation, with competitive computational efficiency. When propagating the 2D interactive segmentations of 5 slices to other unprocessed slices within the same 3D volume, we achieve 82.2% Dice score for 3D knee cartilage segmentation. Code is available at https://github.com/uncbiag/iSegFormer.",https://github.com/uncbiag/iSegFormer,https://pubdata.zib.de/,https://link.springer.com/chapter/10.1007/978-3-031-16443-9_45,https://conferences.miccai.org/2022/papers/269-Paper1711.html
Joint Class-Affinity Loss Correction for Robust Medical Image Segmentation with Noisy Labels,"Guo, Xiaoqing;Yuan, Yixuan",Image Segmentation; Machine Learning - Model Generalizability; Surgical Scene Understanding,"Noisy labels collected with limited annotation cost prevent medical image segmentation algorithms from learning precise semantic correlations. Previous segmentation arts of learning with noisy labels merely perform a pixel-wise manner to preserve semantics, such as pixel-wise label correction, but neglect the pair-wise manner. In fact, we observe that the pair-wise manner capturing affinity relations between pixels can greatly reduce the label noise rate. Motivated by this observation, we present a novel perspective for noisy mitigation by incorporating both pixel-wise and pair-wise manners, where supervisions are derived from noisy class and affinity labels, respectively. Unifying the pixel-wise and pair-wise manners, we propose a robust Joint Class-Affinity Segmentation (JCAS) framework to combat label noise issues in medical image segmentation. Considering the affinity in pair-wise manner incorporates contextual dependencies, a differentiated affinity reasoning (DAR) module is devised to rectify the pixel-wise segmentation prediction by reasoning about intra-class and inter-class affinity relations. To further enhance the noise resistance, a class-affinity loss correction (CALC) strategy is designed to correct supervision signals via the modeled noise label distributions in class and affinity labels. Meanwhile, CALC strategy interacts the pixel-wise and pair-wise manners through the theoretically derived consistency regularization. Extensive experiments under both synthetic and real-world noisy labels corroborate the efficacy of the proposed JCAS framework with a minimum gap towards the upper bound performance. The source code is available at https://github.com/CityU-AIM-Group/JCAS.",https://github.com/CityU-AIM-Group/JCAS,,https://link.springer.com/chapter/10.1007/978-3-031-16440-8_56,https://conferences.miccai.org/2022/papers/270-Paper0679.html
Joint Graph Convolution for Analyzing Brain Structural and Functional Connectome,"Li, Yueting;Wei, Qingyue;Adeli, Ehsan;Pohl, Kilian M.;Zhao, Qingyu",Organ - Brain; Machine Learning - Data efficient Learning; Machine Learning - Interpretability / Explainability; Modalities - MRI; Population Imaging and Imaging Genetics,"The white-matter (micro-)structural architecture of the brain promotes synchrony among neuronal populations, giving rise to richly patterned functional connections. A fundamental question for systems neuroscience is determining the best way to relate structural and functional networks quantified by diffusion tensor imaging and resting-state functional MRI. As one of the state-of-the-art approaches for network analysis, graph convolutional networks (GCN) has been separately used to analyze functional and structural networks, but separate analysis is not able to explore inter-network relationships. In this work, we propose to couple the two networks of an individual by adding inter-network edges between corresponding brain regions, so that the joint structure-function graph can be directly analyzed by a single GCN. The weights of inter-network edges are learnable, reflecting the possibility that the structure-function coupling strength is not uniform across the brain. We applied our approach to predict the age and sex of participants on the public dataset from the National Consortium on Alcohol and Neurodevelopment in Adolescence (NCANDA) based on their functional and structural networks. Our results support that the proposed Joint-GCN outperforms existing multi-modal graph learning approaches for analyzing structural and functional networks.",https://github.com/YuetingLi666/brain_gcn.git,https://cnslab.stanford.edu/data,https://link.springer.com/chapter/10.1007/978-3-031-16431-6_22,https://conferences.miccai.org/2022/papers/271-Paper0179.html
Joint Modeling of Image and Label Statistics for Enhancing Model Generalizability of Medical Image Segmentation,"Gao, Shangqi;Zhou, Hangqi;Gao, Yibo;Zhuang, Xiahai",Image Segmentation; Image Reconstruction; Machine Learning - Model Generalizability; Modalities - MRI; Organ - Heart,"Although supervised deep-learning has achieved promising performance in medical image segmentation, many methods cannot generalize well on unseen data, limiting their real-world applicability. To address this problem, we propose a deep learning-based Bayesian framework, which jointly models image and label statistics, utilizing the domain-irrelevant contour of a medical image for segmentation. Specifically, we first decompose an image into components of contour and basis. Then, we model the expected label as a variable only related to the contour. Finally, we develop a variational Bayesian framework to infer the posterior distributions of these variables, including the contour, the basis, and the label. The framework is implemented with neural networks, thus is referred to as deep Bayesian segmentation. Results on the task of cross-sequence cardiac MRI segmentation show that our method set a new state of the art for model generalizability. Particularly, the BayeSeg model trained with LGE MRI generalized well on T2 images and outperformed other models with great margins, \textit{i.e.}, over 0.47 in terms of average Dice. Our code is available at https://zmiclab.github.io/projects.html.",https://zmiclab.github.io/projects.html,https://acdc.creatis.insa-lyon.fr/#;https://zmiclab.github.io/zxh/0/mscmrseg19/,https://link.springer.com/chapter/10.1007/978-3-031-16443-9_35,https://conferences.miccai.org/2022/papers/272-Paper1464.html
Joint Prediction of Meningioma Grade and Brain Invasion via Task-Aware Contrastive Learning,"Liu, Tianling;Liu, Wennan;Yu, Lequan;Wan, Liang;Han, Tong;Zhu, Lei",Computer Aided Diagnosis; Modalities - MRI; Organ - Brain; Organ - Tumor,"Preoperative and noninvasive prediction of the meningioma grade is important in clinical practice, as it directly influences the clinical decision making. What’s more, brain invasion in meningiomas (i.e., the presence of tumor tissue within the adjacent brain tissue) is an independent criterion for the grading of meningiomas and influences the treatment strategy. Although efforts have been reported to address these two tasks, most of them rely on hand-crafted features and there is no attempt to exploit the two prediction tasks simultaneously. In this paper, we propose a novel task-aware contrastive learning algorithm to jointly predict meningioma grade and brain invasion from multi-modal MRIs. Based on the basic multi-task learning framework, our key idea is to adopt contrastive learning strategy to disentangle the image features into task-specific features and task-common features, and explicitly leverage their inherent connections to improve feature representation for the two prediction tasks. In this retrospective study, an MRI dataset was collected, for which 800 patients (containing 148 high-grade, 62 invasion) were diagnosed with meningiomas by pathological analysis. Experimental results show that the proposed algorithm outperforms alternative multi-task learning methods, achieving AUCs of 0.8870 and 0.9787 for the prediction of meningioma grade and brain invasion, respectively. The code is available at https://github.com/IsDling/predictTCL.",https://github.com/IsDling/predictTCL,,https://link.springer.com/chapter/10.1007/978-3-031-16437-8_34,https://conferences.miccai.org/2022/papers/273-Paper1557.html
Joint Region-Attention and Multi-Scale Transformer for Microsatellite Instability Detection from Whole Slide Images in Gastrointestinal Cancer,"Lv, Zhilong;Yan, Rui;Lin, Yuexiao;Wang, Ying;Zhang, Fa",Computational (Integrative) Pathology; Modalities - Histopathology; Organ - Tumor,"Microsatellite instability (MSI) is a crucial biomarker to clinical immunotherapy in gastrointestinal cancer, while additional immunohistochemical or genetic tests for MSI are generally missing due to lack of medical resources. Deep learning has achieved promising performance in detecting MSI from hematoxylin and eosin (H&E) stained histopathology slides. However, these methods are primarily based on patch-supervised slide-label models and then aggregate patch-level results into the slideslevel result, resulting unstable prediction due to noisy patches and aggregation ways. In this paper, we propose a joint region-attention and multi-scale transformer (RAMST) network for microsatellite instability detection from whole slide images in gastrointestinal cancer. Specifically, we present a region-attention mechanism and a feature weight uniform sampling (FWUS) method to learn a representative subset of image patches from whole slide images. Moreover, we introduce the transformer architecture to fuse the multi-scale histopathology features consisting of patch-level features with region-level features to characterize the whole slide images for slide-level MSI detection. Compared to the existing MSI detection methods, the proposed RAMST shows the best performances on the colorectal and stomach cancer dataset from The Cancer Genome Atlas (TCGA) and provides an effective features representation learning method for WSI-label tasks.",,,https://link.springer.com/chapter/10.1007/978-3-031-16434-7_29,https://conferences.miccai.org/2022/papers/274-Paper2040.html
Kernel Attention Transformer (KAT) for Histopathology Whole Slide Image Classification,"Zheng, Yushan;Li, Jun;Shi, Jun;Xie, Fengying;Jiang, Zhiguo",Computational (Integrative) Pathology; Modalities - Histopathology,"Transformer has been widely used in histopathology whole slide image (WSI) classification for the purpose of tumor grading, prognosis analysis, etc. However, the design of token-wise self-attention and positional embedding strategy in the common Transformer limits the effectiveness and efficiency in the application to gigapixel histopathology images. In this paper, we propose a kernel attention Transformer (KAT) for histopathology WSI classification. The information transmission of the tokens is achieved by cross-attention between the tokens and a set of kernels related to the spatial relationship of the tokens on the WSI. Compared to the common Transformer structure, the proposed KAT can describe the hierarchical context information of the local regions of the WSI and thereby is more effective in histopathology WSI analysis. Meanwhile, the kernel-based cross-attention paradigm sharply reduces the computational amount. The proposed method was evaluated on a gastric dataset with 2040 WSIs and an endometrial dataset with 2560 WSIs, and was compared with 5 state-of-the-art methods. The experimental results have demonstrated the proposed KAT is effective and efficient in the task of histopathology WSI classification and is superior to the state-of-the-art methods.",https://github.com/zhengyushan/kat,,https://link.springer.com/chapter/10.1007/978-3-031-16434-7_28,https://conferences.miccai.org/2022/papers/275-Paper1974.html
Key-frame Guided Network for Thyroid Nodule Recognition using Ultrasound Videos,"Wang, Yuchen;Li, Zhongyu;Cui, Xiangxiang;Zhang, Liangliang;Luo, Xiang;Yang, Meng;Chang, Shi",Computer Aided Diagnosis; Modalities - Ultrasound; Modalities - Video,"Ultrasound examination is widely used in the clinical diagnosis of thyroid nodules (benign/malignant). However, the accuracy relies heavily on radiologist experience. Although deep learning techniques have been investigated for thyroid nodules recognition. Current solutions are mainly based on static ultrasound images, with limited temporal information used and inconsistent with clinical diagnosis. This paper proposes a novel method for the automated recognition of thyroid nodules through an exhaustive exploration of ultrasound videos and key-frames. We first propose a detection-localization framework to automatically identify the clinical key-frame with a typical nodule in each ultrasound video. Based on the localized key-frame, we develop a key-frame guided video classification model for thyroid nodule recognition. Besides, we introduce a motion attention module to help the network focus on significant frames in an ultrasound video, which is consistent with clinical diagnosis. The proposed thyroid nodule recognition framework is validated on clinically collected ultrasound videos, demonstrating superior performance compared with other state-of-the-art methods.",https://github.com/NeuronXJTU/KFGNet,https://github.com/NeuronXJTU/KFGNet,https://link.springer.com/chapter/10.1007/978-3-031-16440-8_23,https://conferences.miccai.org/2022/papers/276-Paper0419.html
Knowledge Distillation to Ensemble Global and Interpretable Prototype-based Mammogram Classification Models,"Wang, Chong;Chen, Yuanhong;Liu, Yuyuan;Tian, Yu;Liu, Fengbei;McCarthy, Davis J.;Elliott, Michael;Frazer, Helen;Carneiro, Gustavo",Computer Aided Diagnosis; Organ - Breast,"State-of-the-art (SOTA) deep learning mammogram classifiers, trained with weakly-labelled images, often rely on global models that produce predictions with limited interpretability, which is a key barrier to their successful translation into clinical practice. On the other hand, prototype-based models improve interpretability by associating predictions with training image prototypes, but they are less accurate than global models and their prototypes tend to have poor diversity. We address these two issues with the proposal of ProtoPNet++, which adds interpretability to a global model by ensembling it with a prototype-based model. ProtoPNet++ distills the knowledge of the global model when training the prototype-based model with the goal of increasing the classification accuracy of the ensemble. Moreover, we propose an approach to increase prototype diversity by guaranteeing that all prototypes are associated with different training images. Experiments on weakly-labelled private and public datasets show that ProtoPNet++ has higher classification accuracy than SOTA global and prototype-based models. Using lesion localisation to assess model interpretability, we show ProtoPNet++ is more effective than other prototype-based models and post-hoc explanation of global models. Finally, we show that the diversity of the prototypes learned by ProtoPNet++ is superior to SOTA prototype-based approaches.",,https://wiki.cancerimagingarchive.net/pages/viewpage.action?pageId=70230508,https://link.springer.com/chapter/10.1007/978-3-031-16437-8_2,https://conferences.miccai.org/2022/papers/277-Paper0584.html
Landmark-free Statistical Shape Modeling via Neural Flow Deformations,"Lüdke, David;Amiranashvili, Tamaz;Ambellan, Felix;Ezhov, Ivan;Menze, Bjoern H.;Zachow, Stefan",Computational Anatomy and Physiology; Machine Learning - Semi-/Weakly-/Un-/Self-supervised representation learning; Outcome/disease prediction,"Statistical shape modeling aims at capturing shape variations of an anatomical structure that occur within a given population. Shape models are employed in many tasks, such as shape reconstruction and image segmentation, but also shape generation and classification. Existing shape priors either require dense correspondence between training examples or lack robustness and topological guarantees. We present FlowSSM, a novel shape modeling approach that learns shape variability without requiring dense correspondence between training instances. It relies on a hierarchy of continuous deformation flows, which are parametrized by a neural network. Our model outperforms state-of-the-art methods in providing an expressive and robust shape prior for distal femur and liver. We show that the emerging latent representation is discriminative by separating healthy from pathological shapes. Ultimately, we demonstrate its effectiveness on two shape reconstruction tasks from partial data. Our source code is publicly available.",https://github.com/davecasp/flowssm,,https://link.springer.com/chapter/10.1007/978-3-031-16434-7_44,https://conferences.miccai.org/2022/papers/278-Paper2211.html
Layer Ensembles: A Single-Pass Uncertainty Estimation in Deep Learning for Segmentation,"Kushibar, Kaisar;Campello, Victor;Garrucho, Lidia;Linardos, Akis;Radeva, Petia;Lekadir, Karim",Machine Learning - Uncertainty; Image Segmentation; Modalities - MRI; Modalities - other; Organ - Breast; Organ - Heart,"Uncertainty estimation in deep learning has become a leading research field in medical image analysis due to the need for safe utilisation of AI algorithms in clinical practice. Most approaches for uncertainty estimation require sampling the network weights multiple times during testing or training multiple networks. This leads to higher training and testing costs in terms of time and computational resources. In this paper, we propose Layer Ensembles, a novel uncertainty estimation method that uses a single network and requires only a single pass to estimate epistemic uncertainty of a network. Moreover, we introduce an image-level uncertainty metric, which is more beneficial for segmentation tasks compared to the commonly used pixel-wise metrics such as entropy and variance. We evaluate our approach on 2D and 3D, binary and multi-class medical image segmentation tasks. Our method shows competitive results with state-of-the-art Deep Ensembles, requiring only a single network and a single pass.",https://github.com/pianoza/LayerEnsembles,https://www.ub.edu/mnms;https://www.bcdr.eu/information/about,https://link.springer.com/chapter/10.1007/978-3-031-16452-1_49,https://conferences.miccai.org/2022/papers/279-Paper1397.html
Learn to Ignore: Domain Adaptation for Multi-Site MRI Analysis,"Wolleb, Julia;Sandkühler, Robin;Bieder, Florentin;Barakovic, Muhamed;Hadjikhani, Nouchine;Papadopoulou, Athina;Yaldizli, Özgür;Kuhle, Jens;Granziera, Cristina;Cattin, Philippe C.",Machine Learning - Model Generalizability; Machine Learning - Transfer learning; Modalities - MRI,"The limited availability of large image datasets, mainly due to data privacy and differences in acquisition protocols or hardware, is a significant issue in the development of accurate and generalizable machine learning methods in medicine. This is especially the case for Magnetic Resonance (MR) images, where different MR scanners introduce a bias that limits the performance of a machine learning model. We present a novel method that learns to ignore the scanner-related features present in MR images, by introducing specific additional constraints on the latent space. We focus on a real-world classification scenario, where only a small dataset provides images of all classes. Our method Learn to Ignore (L2I) outperforms state-of-the-art domain adaptation methods on a multi-site MR dataset for a classification task between multiple sclerosis patients and healthy controls.",https://gitlab.com/cian.unibas.ch/L2I,,https://link.springer.com/chapter/10.1007/978-3-031-16449-1_69,https://conferences.miccai.org/2022/papers/280-Paper1555.html
Learning Incrementally to Segment Multiple Organs in a CT Image,"Liu, Pengbo;Wang, Xia;Fan, Mengsi;Pan, Hongli;Yin, Minmin;Zhu, Xiaohong;Du, Dandan;Zhao, Xiaoying;Xiao, Li;Ding, Lian;Wu, Xingwang;Zhou, S. Kevin",Image Segmentation; Machine Learning - Continual Learning; Machine Learning - Semi-/Weakly-/Un-/Self-supervised representation learning; Modalities - CT; Organ - Abdomen,"There exists a large number of datasets for organ segmentation, which are partially annotated and sequentially constructed. A typical dataset is constructed at a certain time by curating medical images and annotating the organs of interest. In other words, new datasets with annotations of new organ categories are built over time. To unleash the potential behind these partially labeled, sequentially-constructed datasets, we propose to incrementally learn a multi-organ segmentation model. In each incremental learning (IL) stage, we lose the access to previous data and annotations, whose knowledge is assumingly captured by the current model, and gain the access to a new dataset with annotations of new organ categories, from which we learn to update the organ segmentation model to include the new organs. While IL is notorious for its ‘catastrophic forgetting’ weakness in the context of natural image analysis, we experimentally discover that such a weakness mostly disappears for CT multi-organ segmentation. To further stabilize the model performance across the IL stages, we introduce a light memory module and some loss functions to restrain the representation of different categories in feature space, aggregating feature representation of the same class and separating feature representation of different classes. Extensive experiments on five open-sourced datasets are conducted to illustrate the effectiveness of our method.",,,https://link.springer.com/chapter/10.1007/978-3-031-16440-8_68,https://conferences.miccai.org/2022/papers/281-Paper1959.html
Learning iterative optimisation for deformable image registration of lung CT with recurrent convolutional networks,"Falta, Fenja;Hansen, Lasse;Heinrich, Mattias P.",Image Registration; Machine Learning - Other; Modalities - CT; Organ - Lung,"Deep learning-based methods for deformable image registration have continually been increasing in accuracy. However, conventional methods using optimisation remain ubiquitous, as they often outperform deep learning-based methods regarding accuracy on test data. Recent learning-based methods for lung registration tasks prevalently employ instance optimisation on test data to achieve state-of-the-art performance. We propose a fully deep learning-based approach, that aims to emulate the structure of gradient-based optimisation as used in con- ventional registration and thus learns how to optimise. Our architecture consists of recurrent updates on a convolutional network with deep supervision. It uses a dynamic sampling of the cost function, hidden states to imitate information flow during optimisation and incremental displacements for multiple iterations. Our code is publicly available at https://github.com/multimodallearning/Learn2Optimise/.",https://github.com/multimodallearning/Learn2Optimise/,https://med.emory.edu/departments/radiation-oncology/research-laboratories/deformable-image-registration/downloads-and-reference-data/index.html;https://empire10.grand-challenge.org,https://link.springer.com/chapter/10.1007/978-3-031-16446-0_29,https://conferences.miccai.org/2022/papers/282-Paper2474.html
