Title,Authors,Topics,Abstract,Code,Dataset,PDF,Paper Page
Multi-level Relationship Capture Network for Automated Skin Lesion Recognition,"Liu, Zihao;Xiong, Ruiqin;Jiang, Tingting",Clinical applications - Dermatology; Computer Aided Diagnosis,"Automated skin lesion recognition of dermoscopy images is effective for improving diagnostic performance. Current popular solutions either leverage single images to learn better feature representations or take advantage of pairwise images for more discriminative recognition. However, they ignore modelling the relationship between important regions within the central lesion area, or mining the deeper semantic correlation between different images. In this paper, we propose a novel Multi-level Relationship Capture Network (MRCN), which focuses on the relationship mining at two different levels, the region level and the image level. Specifically, with the guidance of the expertise of dermatologists, a region-correlation learning module is proposed to model the relationship between different important regions in the central lesion area. Meanwhile, a cross-image learning module is designed to model the deep semantic correlation between multiple images. Besides, a lesion discerning module and a consistency regularization module are adopted to extract the feature of the lesion area and to serve as an extra consistency constraint respectively. Comprehensive experiments are conducted on five challenging datasets, and the experimental results show that our method can achieve the state-of-the-art performance compared to previous work, which demonstrates the advantages and superiority of our method. For reproducible scientific research, our code will be publicly available.",,,https://doi.org/10.1007/978-3-030-87234-2_15,https://miccai2021.org/openaccess/paperlinks/2021/09/01/324-Paper0270.html
Multimodal MRI Acceleration via Deep Cascading Networks with Peer-layer-wise Dense Connections,"Li, Xiao-Xin;Chen, Zhijie;Lou, Xin-Jie;Yang, Junwei;Chen, Yong;Shen, Dinggang",Image Reconstruction; Modalities - MRI,"Abstract. Medical diagnosis benefits from multimodal Magnetic Resonance Imaging (MRI). However, multimodal MRI has an inherently slow acquisition process. For acceleration, recent studies explored using a fully-sampled side modality (fSM) as a guidance to reconstruct the fully-sampled query modalities (fQMs) from their undersampled k-space data via convolutional neural networks. However, even aided by fSM, the reconstruction of fQMs from highly undersampled QM data (uQM) is still suffering from aliasing artifacts. To enhance reconstruction quality, we suggest to fully use both uQM and fSM via a deep cascading network, which adopts an iterative Reconstruction-And-Refinement (iRAR) structure. The main limitation of the iRAR structure is that its intermediate reconstruction operators impede the feature flow across subnets and thus leads to short-term memory. We therefore propose two typical Peer-layer-wise Dense Connections (PDC), namely, inner PDC (iPDC) and end PDC (ePDC), to achieve long-term memory. Extensive experiments on different query modalities under different acceleration rates demonstrate that the deep cascading network equipped with iPDC and ePDC consistently outperforms the state-of-the-art methods and can preserve anatomical structure faithfully up to 12-fold acceleration.",,,https://doi.org/10.1007/978-3-030-87231-1_32,https://miccai2021.org/openaccess/paperlinks/2021/09/01/325-Paper1352.html
Multi-modal Multi-instance Learning using Weakly Correlated Histopathological Images and Tabular Clinical Information,"Li, Hang;Yang, Fan;Xing, Xiaohan;Zhao, Yu;Zhang, Jun;Liu, Yueping;Han, Mengxue;Huang, Junzhou;Wang, Liansheng;Yao, Jianhua",Integration of Imaging with Non-Imaging Biomarkers; Machine Learning - Weakly supervised learning; Modalities - Histopathology; Modalities - Text (clinical/radiology reports),"The fusion of heterogeneous medical data is essential in precision medicine to assist medical experts in treatment decision-making. However, there is often little explicit correlation between data from different modalities such as histopathological images and tabular clinical data. Besides, attention-based multi-instance learning (MIL) often lacks sufficient supervision to assign appropriate attention weights for informative image patches and thus generates a good global representation for the whole image. In this paper, we propose a novel multi-modal multi-instance joint learning method, which fuses different modalities and magnification scales as a cross-modal representation to capture the potential complementary information and recalibrate the features in each modality. Furthermore, we leverage the information from tabular clinical data to optimize the MIL bag representation in the imaging modality. The proposed method is evaluated on a challenging medical task, i.e., lymph node metastasis (LNM) prediction of breast cancer, and achieves the state-of-the-art performance with AUC of 0.8844, outperforming the AUC of 0.7111 using histopathological images or the AUC of 0.8312 using tabular clinical data alone. An open-source implementation of our approach can be found at https://github.com/yfzon/Multi-modal-Multi- instance-Learning.",https://github.com/yfzon/Multi-modal-Multi-instance-Learning,,https://doi.org/10.1007/978-3-030-87237-3_51,https://miccai2021.org/openaccess/paperlinks/2021/09/01/326-Paper0937.html
Multimodal Multitask Deep Learning for X-Ray Image Retrieval,"Yu, Yang;Hu, Peng;Lin, Jie;Krishnaswamy, Pavitra",Computer Aided Diagnosis; Clinical applications - Lung; Modalities - Text (clinical/radiology reports),"Content-based image retrieval (CBIR) is of increasing interest for clinical applications spanning di_erential diagnosis, prognostication, and indexing of electronic radiology databases. However, meaningful CBIR for radiology applications requires capabilities to address the semantic gap and assess similarity based on _ne-grained image features. We observe that images in radiology databases are often accompanied by free-text radiologist reports containing rich semantic information. Therefore, we propose a Multimodal Multitask Deep Learning (MMDL) approach for CBIR on radiology images. Our proposed approach employs multimodal database inputs for training, learns semantic feature representations for each modality, and maps these representations into a common subspace. During testing, we use representations from the common subspace to rank similarities between the query and database. To enhance our framework for _ne-grained image retrieval, we provide extensions employing deep descriptors and ranking loss optimization. We performed extensive evaluations on the MIMIC Chest X-ray (MIMICCXR) dataset with images and reports from 227,835 studies. Our results demonstrate strong performance gains over a typical unimodal CBIR strategy. Further, we show that the performance gains of our approach are robust even in scenarios where only a subset of database images are paired with free-text radiologist reports. Our work has implications for next-generation medical image indexing and retrieval systems.",,https://physionet.org/content/mimic-cxr/2.0.0/,https://doi.org/10.1007/978-3-030-87240-3_58,https://miccai2021.org/openaccess/paperlinks/2021/09/01/327-Paper2326.html
Multimodal Representation Learning via Maximization of Local Mutual Information,"Liao, Ruizhi;Moyer, Daniel;Cha, Miriam;Quigley, Keegan;Berkowitz, Seth;Horng, Steven;Golland, Polina;Wells, William M.",Machine Learning - Self-supervised learning; Clinical applications - Lung; Machine Learning - Semi-supervised learning; Machine Learning - Weakly supervised learning; Modalities - Text (clinical/radiology reports),We propose and demonstrate a representation learning approach by maximizing the mutual information between local features of images and text. The goal of this approach is to learn useful image representations by taking advantage of the rich information contained in the free text that describes the findings in the image. Our method trains image and text encoders by encouraging the resulting representations to exhibit high local mutual information. We make use of recent advances in mutual information estimation with neural network discriminators. We argue that the sum of local mutual information is typically a lower bound on the global mutual information. Our experimental results in the downstream image classification tasks demonstrate the advantages of using local features for image-text representation learning.,,,https://doi.org/10.1007/978-3-030-87196-3_26,https://miccai2021.org/openaccess/paperlinks/2021/09/01/328-Paper2195.html
Multimodal Sensing Guidewire for C-arm Navigation with Random UV Enhanced Optical Sensors using Spatio-temporal Networks,"Svecic, Andrei;Soulez, Gilles;Monet, Frederic;Kashyap, Raman;Kadoury, Samuel",Image-Guided Interventions and Surgery; Clinical applications - Vascular; Interventional Imaging Systems; Machine Learning - Weakly supervised learning,"Percutaneous transluminal angioplasty (PTA) revascularization is a common minimally invasive treatment for occlusions in peripheral arteries, but it’s success in long occlusions is limited by technical challenges associated with crossing occluded vessels and lumen re-entry. Revascularization needs to be guided closely using ionizing imaging such as fluoroscopy, while intravascular guidewires lack the capability of characterizing physiological conditions near occlusions, such as blood flow. We propose a multimodal sensing framework to infer both three-dimensional shape and vascular flow from an optical fiber device using random optical gratings enhanced with ultraviolet exposure, allowing a fully-distributed strain sensor. A two-branch spatio-temporal neural network is proposed to process a generated optical signal trajectory from scattered wavelength distributions. A shape network is first used in combination with the pre-procedural 3D angiography image to track the 3D shape related to backscattered wavelength shift, while a flow velocity network trained on 4D-MRI measurements allows to extract vascular flow. A final refinement is performed to adjust the 3D-2D projection onto C-arm images, allowing to correct for slight deviations of the sensed shape. Synthetic and porcine experiments were performed in a controlled environment setting, enabling to measure the accuracy of the 3D shape tracking and flow measurements, with errors of 2.4+/-0.9mm and flow differences below 2cm/s, demonstrating the ability to provide anatomical and physiological properties during vascular procedures.",,,https://doi.org/10.1007/978-3-030-87202-1_24,https://miccai2021.org/openaccess/paperlinks/2021/09/01/329-Paper0398.html
Multi-phase Liver Tumor Segmentation with Spatial Aggregation and Uncertain Region Inpainting,"Zhang, Yue;Peng, Chengtao;Peng, Liying;Huang, Huimin;Tong, Ruofeng;Lin, Lanfen;Li, Jingsong;Chen, Yen-Wei;Chen, Qingqing;Hu, Hongjie;Peng, Zhiyi",Image Segmentation; Machine Learning - Uncertainty; Modalities - CT,"Multi-phase computed tomography (CT) images provide crucial complementary information for accurate liver tumor segmentation (LiTS). State-of-the-art multi-phase LiTS methods usually fused cross-phase features through phase-weighted summation or channel-attention based concatenation. However, these methods ignored the spatial (pixel-wise) relationships between different phases, hence leading to insufficient feature integration. In addition, the performance of existing methods remains subject to the uncertainty in segmentation, which is particularly acute in tumor boundary regions. In this work, we propose a novel LiTS method to adequately aggregate multi-phase information and refine uncertain region segmentation. To this end, we introduce a spatial aggregation module (SAM), which encourages per-pixel interactions between different phases, to make full use of cross-phase information. Moreover, we devise an uncertain region inpainting module (URIM) to refine uncertain pixels using neighboring discriminative features. Experiments on an in-house multi-phase CT dataset of focal liver lesions (MPCT-FLLs) demonstrate that our method achieves promising liver tumor segmentation and outperforms state-of-the-arts.",,,https://doi.org/10.1007/978-3-030-87193-2_7,https://miccai2021.org/openaccess/paperlinks/2021/09/01/330-Paper0198.html
Multiple Instance Learning with Auxiliary Task Weighting for Multiple Myeloma Classification,"Qaiser, Talha;Winzeck, Stefan;Barfoot, Theodore;Barwick, Tara;Doran, Simon J.;Kaiser, Martin F.;Wedlake, Linda;Tunariu, Nina;Koh, Dow-Mu;Messiou, Christina;Rockall, Andrea;Glocker, Ben",Clinical applications - Oncology; Computer Aided Diagnosis; Machine Learning - Attention models; Machine Learning - Weakly supervised learning; Modalities - MRI; Outcome/disease prediction,"Whole body magnetic resonance imaging (WB-MRI) is the recommended modality for diagnosis of multiple myeloma (MM). WB-MRI is used to detect sites of disease across the entire skeletal system, but it requires significant expertise and is time-consuming to report due to the great number of images. To aid radiological reading, we propose an auxiliary task-based multiple instance learning approach (ATMIL) for MM classification with the ability to localize sites of disease. This approach is appealing as it only requires patient-level annotations where an attention mechanism is used to identify local regions with active disease. We borrow ideas from multi-task learning and define an auxiliary task with adaptive reweighting to support and improve learning efficiency in the presence of data scarcity. We validate our approach on both synthetic and real multi-center clinical data. We show that the MIL attention module provides a mechanism to localize bone regions while the adaptive reweighting of the auxiliary task considerably improves the performance.",https://github.com/biomedia-mira/atmil,,https://doi.org/10.1007/978-3-030-87234-2_74,https://miccai2021.org/openaccess/paperlinks/2021/09/01/331-Paper2077.html
Multiple Meta-model Quantifying for Medical Visual Question Answering,"Do, Tuong;Nguyen, Binh X.;Tjiputra, Erman;Tran, Minh;Tran, Quang D.;Nguyen, Anh",Computer Aided Diagnosis; Machine Learning - Domain adaptation,"Transfer learning is an important step to extract meaningful features and overcome the data limitation in the medical Visual Question Answering (VQA) task. However, most of the existing medical VQA methods rely on external data for transfer learning, while the meta-data within the dataset is not fully utilized. In this paper, we present a new multiple meta-model quantifying method that effectively learns meta-annotation and leverages meaningful features to the medical VQA task. Our proposed method is designed to increase meta-data by auto-annotation, deal with noisy labels, and output meta-models which provide robust features for medical VQA tasks. Extensively experimental results on two public medical VQA datasets show that our approach achieves superior accuracy in comparison with other state-of-the-art methods, while does not require external data to train meta-models.",https://github.com/aioz-ai/MICCAI21_MMQ,https://www.nature.com/articles/sdata2018251;https://arxiv.org/pdf/2003.10286.pdf,https://doi.org/10.1007/978-3-030-87240-3_7,https://miccai2021.org/openaccess/paperlinks/2021/09/01/332-Paper0066.html
Multi-scale Neural ODEs for 3D Medical Image Registration,"Xu, Junshen;Chen, Eric Z.;Chen, Xiao;Chen, Terrence;Sun, Shanhui",Image Registration; Machine Learning - Self-supervised learning,"Image registration plays an important role in medical image analysis. Conventional optimization based methods provide an accurate estimation due to the iterative process at the cost of expensive computation. Deep learning methods such as learn-to-map are much faster but either iterative or coarse-to-fine approach is required to improve accuracy for handling large motions. In this work, we proposed to learn a registration optimizer via a multi-scale neural ODE model. The inference consists of iterative gradient updates similar to a conventional gradient descent optimizer but in a much faster way, because the neural ODE learns from the training data to adapt the gradient efficiently at each iteration. Furthermore, we proposed to learn a modal-independent similarity metric to address image appearance variations across different image contrasts. We performed evaluations through extensive experiments in the context of multi-contrast 3D MR images from both public and private data sources and demonstrate the superior performance of our proposed methods.",,https://www.med.upenn.edu/cbica/brats2020/data.html,https://doi.org/10.1007/978-3-030-87202-1_21,https://miccai2021.org/openaccess/paperlinks/2021/09/01/333-Paper2598.html
Multi-site Incremental Image Quality Assessment of Structural MRI via Consensus Adversarial Representation Adaptation,"Liu, Siyuan;Thung, Kim-Han;Lin, Weili;Yap, Pew-Thian",Clinical applications - Neuroimaging - Brain Development; Machine Learning - Domain adaptation,"Deep learning based image quality assessment (IQA) is useful for automatic quality control of medical images but requires a large number of training data. Though using multi-site data can significantly increase the training sample size and improve the performance of the IQA model, there are technical and legal issues involved in the sharing of patient data across different sites. When data are not sharable, devising a single IQA model is that applicable to all sites is challenging. To overcome this problem, we introduce a multi-site incremental IQA (MSI-IQA) method for structural MRI, which first trains an IQA model from one site, and then sequentially and incrementally improves the IQA model in other sites using transfer learning and consensus adversarial representation adaptation (CARA) without explicit data sharing between sites.",,,https://doi.org/10.1007/978-3-030-87234-2_36,https://miccai2021.org/openaccess/paperlinks/2021/09/01/334-Paper0565.html
Multi-StyleGAN: Towards Image-Based Simulation of Time-Lapse Live-Cell Microscopy,"Reich, Christoph;Prangemeier, Tim;Wildner, Christian;Koeppl, Heinz",Modalities - Microscopy; Visualisation in Biomedical Imaging,"Time-lapse fluorescent microscopy (TLFM) combined with predictive mathematical modelling is a powerful tool to study the inherently dynamic processes of life on the single-cell level. Such experiments are costly, complex and labour intensive. A complimentary approach and a step towards in silico experimentation, is to synthesise the imagery itself. Here, we propose Multi-StyleGAN as a descriptive approach to simulate time-lapse fluorescence microscopy imagery of living cells, based on a past experiment. This novel generative adversarial network synthesises a multi-domain sequence of consecutive timesteps. We showcase Multi-StyleGAN on imagery of multiple live yeast cells in microstructured environments and train on a dataset recorded in our laboratory. The simulation captures underlying biophysical factors and time dependencies, such as cell morphology, growth, physical interactions, as well as the intensity of a fluorescent reporter protein. An immediate application is to generate additional training and validation data for feature extraction algorithms or to aid and expedite development of advanced experimental techniques such as online monitoring or control of cells. Code and dataset is available at https://git.rwth-aachen.de/bcs/projects/tp/multi-stylegan.",https://git.rwth-aachen.de/bcs/projects/tp/multi-stylegan,https://git.rwth-aachen.de/bcs/projects/tp/multi-stylegan,https://doi.org/10.1007/978-3-030-87237-3_46,https://miccai2021.org/openaccess/paperlinks/2021/09/01/335-Paper1677.html
"Multi-Task, Multi-Domain Deep Segmentation with Shared Representations and Contrastive Regularization for Sparse Pediatric Datasets","Boutillon, Arnaud;Conze, Pierre-Henri;Pons, Christelle;Burdin, Valerie;Borotikar, Bhushan",Image Segmentation; Clinical applications - Musculoskeletal; Computational Anatomy and Physiology; Computer Aided Diagnosis; Machine Learning - Domain adaptation; Modalities - MRI; Visualisation in Biomedical Imaging,"Automatic segmentation of magnetic resonance (MR) images is crucial for morphological evaluation of the pediatric musculoskeletal system in clinical practice. However, the accuracy and generalization performance of individual segmentation models are limited due to the restricted amount of annotated pediatric data. Hence, we propose to train a segmentation model on multiple datasets, arising from different parts of the anatomy, in a multi-task and multi-domain learning framework. This approach allows to overcome the inherent scarcity of pediatric data while benefiting from a more robust shared representation. The proposed segmentation network comprises shared convolutional filters, domain-specific batch normalization parameters that compute the respective dataset statistics and a domain-specific segmentation layer. Furthermore, a supervised contrastive regularization is integrated to further improve generalization capabilities, by promoting intra-domain similarity and impose inter-domain margins in embedded space. We evaluate our contributions on two pediatric imaging datasets of the ankle and shoulder joints for bone segmentation. Results demonstrate that the proposed model outperforms state-of-the-art approaches.",,,https://doi.org/10.1007/978-3-030-87193-2_23,https://miccai2021.org/openaccess/paperlinks/2021/09/01/336-Paper0521.html
Multi-view analysis of unregistered medical images using cross-view transformers,"van Tulder, Gijs;Tong, Yao;Marchiori, Elena",Machine Learning - Attention models; Clinical applications - Breast; Clinical applications - Lung; Computer Aided Diagnosis; Modalities - other,"Multi-view medical image analysis often depends on the combination of information from multiple views. However, differences in perspective or other forms of misalignment can make it difficult to combine views effectively, as registration is not always possible. Without registration, views can only be combined at a global feature level, by joining feature vectors after global pooling. We present a novel cross-view transformer method to transfer information between unregistered views at the level of spatial feature maps. We demonstrate this method on multi-view mammography and chest X-ray datasets. On both datasets, we find that a cross-view transformer that links spatial feature maps can outperform a baseline model that joins feature vectors after global pooling.",https://vantulder.net/code/2021/miccai-transformers/,,https://doi.org/10.1007/978-3-030-87199-4_10,https://miccai2021.org/openaccess/paperlinks/2021/09/01/337-Paper1007.html
Multi-View Surgical Video Action Detection via Mixed Global View Attention,"Schmidt, Adam;Sharghi, Aidean;Haugerud, Helene;Oh, Daniel;Mohareri, Omid",Surgical Skill and Work Flow Analysis; Image-Guided Interventions and Surgery; Machine Learning - Attention models; Modalities - Video; Surgical Data Science; Surgical Planning and Simulation,"Automatic surgical activity detection in the operating room can enable intelligent systems that potentially lead to more efficient surgical workflow. While real-world implementations of video activity detection in the OR most likely rely on multiple video feeds observing the environment from different view points to handle occlusion and clutter, the research on the matter has been left under-explored. This is perhaps due to the lack of a suitable dataset, thus, as our first contribution, we introduce the first large-scale multi-view surgical action detection dataset that includes over 120 temporally annotated robotic surgery operations, each recorded from 4 different viewpoints, resulting in 480 full-length surgical videos. As our second contribution, we design a novel model architecture that can detect surgical actions by utilizing multiple time-synchronized videos with shared field of view to better detect the activity that is taking place at any time. We explore early, hybrid, and late fusion methods for combining data from different views. We settle on a late fusion model that remains insensitive to sensor locations and feeding order, improving over single-view performance by using a mixing in the style of attention. Our model learns how to dynamically weight and fuse information across all views. We demonstrate improvements in mean Average Precision across the board using our new model.",,,https://doi.org/10.1007/978-3-030-87202-1_60,https://miccai2021.org/openaccess/paperlinks/2021/09/01/338-Paper1533.html
Neighbor Matching for Semi-supervised Learning,"Wang, Renzhen;Wu, Yichen;Chen, Huai;Wang, Lisheng;Meng, Deyu",Machine Learning - Semi-supervised learning; Computer Aided Diagnosis; Outcome/disease prediction,"Consistency regularization has shown superiority in deep semi-supervised learning, which commonly estimates pseudo-label conditioned on each single sample and its perturbations. However, such a strategy ignores the relation between data points, and probably arises error accumulation problems once one sample and its perturbations are integrally misclassified. Against this issue, we propose Neighbor Matching, a pseudo-label estimator that propagates labels for unlabeled samples according to their neighboring ones (labeled samples with the same semantic category) during training in an online manner. Different from existing methods, for an unlabeled sample, our Neighbor Matching defines a mapping function that predicts its pseudo-label conditioned on itself and its local manifold. Concretely, the local manifold is constructed by a memory padding module that memorizes the embeddings and labels of labeled data across different mini-batches. We experiment with two distinct benchmark datasets for semi-supervised classification of thoracic disease and skin lesion, and the results demonstrate the superiority of our approach beyond other state-of-the-art methods. Source code will be publicly available.",https://github.com/renzhenwang/neighbor-matching,,https://doi.org/10.1007/978-3-030-87196-3_41,https://miccai2021.org/openaccess/paperlinks/2021/09/01/339-Paper1138.html
Nesterov Accelerated ADMM for Fast Diffeomorphic Image Registration,"Thorley, Alexander;Jia, Xi;Chang, Hyung Jin;Liu, Boyang;Bunting, Karina;Stoll, Victoria;de Marvao, Antonio;O'Regan, Declan P.;Gkoutos, Georgios;Kotecha, Dipak;Duan, Jinming",Image Registration,"Deterministic approaches using iterative optimisation have been historically successful in diffeomorphic image registration (DiffIR). Although these approaches are highly accurate, they typically carry a significant computational burden. Recent developments in stochastic approaches based on deep learning have achieved sub-second runtimes for DiffIR with competitive registration accuracy, offering a fast alternative to conventional iterative methods. In this paper, we attempt to reduce this difference in speed whilst retaining the performance advantage of iterative approaches in DiffIR. We first propose a simple iterative scheme that functionally composes intermediate non-stationary velocity fields to handle large deformations in images whilst guaranteeing diffeomorphisms in the resultant deformation. We then propose a convex optimisation model that uses a regularisation term of arbitrary order to impose smoothness on these velocity fields and solve this model with a fast algorithm that combines Nesterov gradient descent and the alternating direction method of multipliers (ADMM). Finally, we leverage the computational power of GPU to implement this accelerated ADMM solver on a 3D cardiac MRI dataset, further reducing runtime to less than 2 seconds. In addition to producing strictly diffeomorphic deformations, our methods outperform both state-of-the-art deep learning-based and iterative DiffIR approaches in terms of dice and Hausdorff scores, with speed approaching the inference time of deep learning-based methods.",,,https://doi.org/10.1007/978-3-030-87202-1_15,https://miccai2021.org/openaccess/paperlinks/2021/09/01/340-Paper1502.html
nnDetection: A Self-configuring Method for Medical Object Detection,"Baumgartner, Michael;Jäger, Paul F.;Isensee, Fabian;Maier-Hein, Klaus H.",Computer Aided Diagnosis,"Simultaneous localisation and categorization of objects in medical images, also referred to as medical object detection, is of high clinical relevance because diagnostic decisions often depend on rating of objects rather than e.g. pixels. For this task, the cumbersome and iterative process of method configuration constitutes a major research bottleneck. Recently, nnU-Net has tackled this challenge for the task of image segmentation with great success. Following nnU-Net’s agenda, in this work we systematize and automate the configuration process for medical object detection. The resulting self-configuring method, nnDetection, adapts itself without any manual intervention to arbitrary medical detection problems while achieving results en par with or superior to the state-of-the-art. We demonstrate the effectiveness of nnDetection on two public benchmarks, ADAM and LUNA16, and propose 10 further medical object detection tasks on public data sets for comprehensive method evaluation.",https://github.com/MIC-DKFZ/nnDetection,http://medicaldecathlon.com/;https://wiki.cancerimagingarchive.net/display/Public/LIDC-IDRI;https://ribfrac.grand-challenge.org/;https://cada.grand-challenge.org/Introduction/;https://adam.isi.uu.nl/;https://kits19.grand-challenge.org/;https://wiki.cancerimagingarchive.net/display/Public/SPIE-AAPM-NCI+PROSTATEx+Challenges;https://wiki.cancerimagingarchive.net/display/Public/CT+Lymph+Nodes;https://luna16.grand-challenge.org/Home/,https://doi.org/10.1007/978-3-030-87240-3_51,https://miccai2021.org/openaccess/paperlinks/2021/09/01/341-Paper1836.html
Noise Mapping and Removal in Complex-Valued Multi-Channel MRI via Optimal Shrinkage of Singular Values,"Huynh, Khoi Minh;Chang, Wei-Tang;Chung, Sang Hun;Chen, Yong;Lee, Yueh;Yap, Pew-Thian",Modalities - MRI; Image Reconstruction,"In magnetic resonance imaging (MRI), noise is a limiting factor for higher spatial resolution and a major cause of prolonged scan time, owing to the need for repeated scans. Improving the signal-to- noise ratio is therefore key to faster and higher-resolution MRI. Here we propose a method for mapping and reducing noise in MRI by leveraging the inherent redundancy in complex-valued multi-channel MRI data. Our method leverages a provably optimal strategy for shrinking the singular values of a data matrix, allowing it to outperform state-of-the-art methods such as Marchenko-Pastur PCA in noise reduction. Our method reduces the noise floor in brain diffusion MRI by 5-fold and fast spiral lung 19F MRI by X-fold. Our framework is fast and does not require training and hyper-parameter tuning, therefore providing a convenient means for improving SNR in MRI.",,,https://doi.org/10.1007/978-3-030-87231-1_19,https://miccai2021.org/openaccess/paperlinks/2021/09/01/342-Paper0633.html
Noisy Labels are Treasure: Mean-Teacher-Assisted Confident Learning for Hepatic Vessel Segmentation,"Xu, Zhe;Lu, Donghuan;Wang, Yixin;Luo, Jie;Jayender, Jagadeesan;Ma, Kai;Zheng, Yefeng;Li, Xiu",Image Segmentation; Clinical applications - Abdomen; Clinical applications - Vascular; Computer Aided Diagnosis; Modalities - CT,"Manually segmenting the hepatic vessels from Computer Tomography (CT) is far more expertise-demanding and laborious than other structures due to the low-contrast and complex morphology of vessels, resulting in the extreme lack of high-quality labeled data. Without sufficient high-quality annotations, the usual data-driven learning-based approaches struggle with deficient training. On the other hand, directly introducing additional data with low-quality annotations may confuse the network, leading to undesirable performance degradation. To address this issue, we propose a novel mean-teacher-assisted confident learning framework to robustly exploit the noisy labeled data for the challenging hepatic vessel segmentation task. Specifically, with the adapted confident learning assisted by a third party, i.e., the weight-averaged teacher model, the noisy labels in the additional low-quality dataset can be transformed from \textit{‘encumbrance’} to \textit{‘treasure’} via progressive pixel-wise soft-correction, thus providing productive guidance. Extensive experiments using two public datasets demonstrate the superiority of the proposed framework as well as the effectiveness of each component.",https://github.com/lemoshu/MTCL,https://www.ircad.fr/research/3d-ircadb-01/;http://medicaldecathlon.com/,https://doi.org/10.1007/978-3-030-87193-2_1,https://miccai2021.org/openaccess/paperlinks/2021/09/01/343-Paper0008.html
Non-invasive Assessment of Hepatic Venous Pressure Gradient (HVPG) Based on MR Flow Imaging and Computational Fluid Dynamics,"Wang, Kexin;Wang, Shuo;Xiong, Minghua;Wang, Chengyan;Wang, He",Clinical applications - Abdomen; Computer Aided Diagnosis; Modalities - MRI,"Clinically significant portal hypertension (CSPH) is a severe complication of chronic liver disease associated with cirrhosis, which is diagnosed by the measurement of hepatic venous pressure gradient (HVPG). However, HVPG measurement is invasive and therefore difficult to be widely applied in clinical routines. There is no currently available technique to measure HVPG noninvasively. Computational fluid dynamics (CFD) has been used for noninvasive measurement of vascular pressure gradient in the intracranial and coronary arteries. However, it has been scarcely employed in the hepatic vessel system due to the difficulties in reconstructing precise vascular anatomies and setting appropriate boundary conditions. Several computer tomography and ultrasound based studies have verified the effectiveness of virtual HVPG (vHVPG) by directly connecting the portal veins and hepatic veins before CFD simulations \cite{CHESS1601,CHESS1701}. We apply the latest techniques of phase-contrast magnetic resonance imaging (PC-MRI) and DIXON to obtain the velocity and vessel anatomies at the same time. Besides, we improve the CFD pipeline in regards to the construction of vessel connections and reduction of calculation time. The proposed method shows high accuracy in the CSPH diagnosis in a study containing ten healthy volunteers and five patients. The MRI-based noninvasive HVPG measurement is promising in the clinical application of CSPH diagnosis.",,,https://doi.org/10.1007/978-3-030-87234-2_4,https://miccai2021.org/openaccess/paperlinks/2021/09/01/344-Paper1862.html
Non-parametric vignetting correction for sparse spatial transcriptomics images,"Rao, Bovey Y;Peterson, Alexis M;Kandror, Elena K;Herrlinger, Stephanie;Losonczy, Attila;Paninski, Liam;Rizvi, Abbas H;Varol, Erdem",Modalities - Microscopy; Modalities - Histopathology; Modalities - other,"Spatial transcriptomics techniques such as STARmap enable the subcellular detection of RNA transcripts within complex tissue sections. The data from these techniques are impacted by optical microscopy limitations, such as shading or vignetting effects from uneven illumination during image capture. Downstream analysis of these sparse spatially resolved transcripts is dependent upon the correction of these artefacts. This paper introduces a novel non-parametric vignetting correction tool for spatial transcriptomic images, which estimates the illumination field and background using an efficient iterative sliced histogram normalization routine. We show that our method outperforms the state-of-the-art shading correction techniques both in terms of illumination and background field estimation and requires fewer input images to perform the estimation adequately. We further demonstrate an important downstream application of our technique, showing that spatial transcriptomic volumes corrected by our method yield a higher and more uniform gene expression spot-calling in the rodent hippocampus. Python code and a demo file to reproduce our results are provided in the supplementary material and at this github page: https://github.com/BoveyRao/Non-parametric-vc-for-sparse-st",https://github.com/BoveyRao/Non-parametric-vc-for-sparse-st,https://drive.google.com/file/d/1ea08Vtb9B-iJ0yybgNu6FZy77gtgVohm/view?usp=sharing,https://doi.org/10.1007/978-3-030-87237-3_45,https://miccai2021.org/openaccess/paperlinks/2021/09/01/345-Paper1460.html
