Title,Authors,Session,Keywords,TL;DR,Abstract,Community Implementations,PDF,Paper Page
Federated Cross Learning for Medical Image Segmentation,Xuanang Xu;Hannah H. Deng;Tianyi Chen;Tianshu Kuang;Joshua C. Barber;Daeseung Kim;Jaime Gateno;James J. Xia;Pingkun Yan,Poster,Federated learning;non-iid data;medical image segmentation;ensemble mechanism,"Thia paper proposed a simple yet effective method, federated cross learning (FedCross), to tackle the problem of federated learning on non-iid data for medical image segmentation.","Federated learning (FL) can collaboratively train deep learning models using isolated patient data owned by different hospitals for various clinical applications, including medical image segmentation. However, a major problem of FL is its performance degradation when dealing with data that are not independently and identically distributed (non-iid), which is often the case in medical images. In this paper, we first conduct a theoretical analysis on the FL algorithm to reveal the problem of model aggregation during training on non-iid data. With the insights gained through the analysis, we propose a simple yet effective method, federated cross learning (FedCross), to tackle this challenging problem. Unlike the conventional FL methods that combine multiple individually trained local models on a server node, our FedCross sequentially trains the global model across different clients in a round-robin manner, and thus the entire training procedure does not involve any model aggregation steps. To further improve its performance to be comparable with the centralized learning method, we combine the FedCross with an ensemble learning mechanism to compose a federated cross ensemble learning (FedCrossEns) method. Finally, we conduct extensive experiments using a set of public datasets. The experimental results show that the proposed FedCross training strategy outperforms the mainstream FL methods on non-iid data. In addition to improving the segmentation performance, our FedCrossEns can further provide a quantitative estimation of the model uncertainty, demonstrating the effectiveness and clinical significance of our designs. Source code is publicly available at https://github.com/DIAL-RPI/FedCross.",https://www.catalyzex.com/paper/federated-cross-learning-for-medical-image/code,https://openreview.net/pdf/b2ef12ec8e7fe49434fe9e2ff76560aafd280dfa.pdf,https://openreview.net/forum?id=DrZbwobH_zo
Few Shot Hematopoietic Cell Classification,Vu Nguyen;Prantik Howlader;Le Hou;Dimitris Samaras;Rajarsi R. Gupta;Joel Saltz,Poster,Few Shot Learning;Variational AutoEncoder;Hematopoietic Cell Classification,,"We propose a few shot learning approach for the problem of hematopoietic cell classification in digital pathology. In hematopoiesis cell classification, the classes correspond to the different stages of the cellular maturation process. Two  consecutive stage categories are considered to have a neighborhood relationship, which implies a visual similarity between the two categories. We propose RelationVAE which incorporates these relationships between hematopoietic cell classes to robustly generate more data for the classes with limited training data. Specifically, we first model these relationships using a graphical model, and propose RelationVAE, a deep generative model which implements the graphical model. RelationVAE is trained to optimize the lower bound of the pairwise data likelihood of the graphical model. In this way, it can identify class level features of a specific class from a small number of input images together with the knowledge transferred from visually similar classes, leading to more robust sample synthesis. The experiments on our collected hematopoietic dataset show the improved results of our proposed RelationVAE over a baseline VAE model and other few shot learning methods. Our code and data are available at https://github.com/cvlab-stonybrook/hematopoiesis-relationvae.",,https://openreview.net/pdf/74b2cb54d471e245edb2ae1bf16b991ec0ded513.pdf,https://openreview.net/forum?id=9yTSJIb5t_Z
FlexR: Few-shot Classification with Language Embeddings for Structured Reporting of Chest X-rays,Matthias Keicher;Kamilia Zaripova;Tobias Czempiel;Kristina Mach;Ashkan Khakzar;Nassir Navab,Poster,Structured report generation;Contrastive language-image pretraining;Few-shot classification;Chest X-ray diagnosis,Few-shot Classification with Language Embeddings for Structured Reporting of Chest X-rays using contrastive language-image pretraining with free-text reports and X-rays..,"The automation of chest X-ray reporting has garnered significant interest due to the time-consuming nature of the task. However, the clinical accuracy of free-text reports has proven challenging to quantify using natural language processing metrics, given the complexity of medical information, the variety of writing styles, and the potential for typos and inconsistencies. Structured reporting and standardized reports, on the other hand, can provide consistency and formalize the evaluation of clinical correctness. However, high-quality annotations for structured reporting are scarce. Therefore, we propose a method to predict clinical findings defined by sentences in structured reporting templates, which can be used to fill such templates. The approach involves training a contrastive language-image model using chest X-rays and related free-text radiological reports, then creating textual prompts for each structured finding and optimizing a classifier to predict clinical findings in the medical image. Results show that even with limited image-level annotations for training, the method can accomplish the structured reporting tasks of severity assessment of cardiomegaly and localizing pathologies in chest X-rays.",,https://openreview.net/pdf/5ecbdfa3d1107b653a933ed4be9ffd972fc7beb6.pdf,https://openreview.net/forum?id=wiN5LQThnIV
FUSQA: Fetal Ultrasound Segmentation Quality Assessment,Sevim Cengiz;Ibrahim Almakky;Mohammad Yaqub,Poster,segmentation quality assessment;fetal ultrasound;gestational age estimation;and deep learning,,"Deep learning models have been effective for various fetal ultrasound segmentation tasks. However, generalization to new unseen data has raised questions about their effectiveness for clinical adoption. Normally, a transition to new unseen data requires time-consuming and costly quality assurance processes to validate the segmentation performance post-transition. Segmentation quality assessment efforts have focused on natural images, where the problem has been typically formulated as a dice score regression task. In this paper, we propose a simplified Fetal Ultrasound Segmentation Quality Assessment (FUSQA) model to tackle the segmentation quality assessment when no masks exist to compare with. We formulate the segmentation quality assessment process as an automated classification task to distinguish between good and poor quality segmentation masks for more accurate gestational age estimation. We validate the performance of our proposed approach on two datasets we collect from two hospitals using different ultrasound machines. We compare different architectures, with our best-performing architecture achieving over 90% classification accuracy on distinguishing between good and poor quality segmentation masks from an unseen dataset. Additionally, there was only a 1.45-days difference between the gestational age reported by doctors and estimated based on CRL measurements using well-segmented masks. On the other hand, this difference increased and reached up to 7.73 days when we calculated CRL from the poorly segmented masks. As a result, AI-based approaches can potentially aid fetal ultrasound segmentation quality assessment and might detect poor segmentation in real-time screening in the future.",,https://openreview.net/pdf/e2acc1e38315fc3d0002c43a9cd277412c32f4c2.pdf,https://openreview.net/forum?id=Umyz5JHIXpD
Generative Adversarial Networks for Coronary CT Angiography Acquisition Protocol Correction with Explicit Attenuation Constraints,Rudolf Leonardus Mirjam Van Herten;Louis van Harten;Nils Planken;Ivana Isgum,Poster,Contrast media timing;coronary attenuation;coronary CT angiography;deep learning;generative adversarial networks,,"The image quality of coronary CT angiography (CCTA) is important for the correct diagnosis of patients with suspected coronary artery disease, which is heavily influenced by image acquisition. Timing of the contrast media injection specifically influences the level of arterial enhancement, and it is aimed to allow optimal assessment of the coronary artery morphology. However, a consensus on an optimal acquisition protocol that can account for the large variety in patient cohorts has not been reached, commonly resulting in suboptimal arterial enhancement. In this work, we propose a generative adversarial network for the retrospective correction of contrast media attenuation in CCTA, thus reducing the dependency on an optimal timing protocol at acquisition. We develop and evaluate the method in a set of 1,179 CCTA scans with varying levels of contrast enhancement. We evaluate the consistency of intensity values in the coronary arteries and evaluate performance of coronary centerline extraction as a commonly performed analysis task. Results show that correction of contrast media attenuation values in CCTA scans is feasible, and that it improves the performance of automatic centerline extraction. The method may allow improved analysis of coronary arteries  in CCTA scans with suboptimal contrast enhancement.",,https://openreview.net/pdf/a12722ec5c9d9e9524dfb28680819313364f232c.pdf,https://openreview.net/forum?id=MIHF_buWGUQ
Improved multi-site Parkinson's disease classification using neuroimaging data with counterfactual inference,Vibujithan Vigneshwaran;Matthias Wilms;Milton Ivan Camacho Camacho;Raissa Souza;Nils Forkert,Poster,Domain shift;harmonization;normalizing flow;causality;counterfactual;Parkinson's disease,Counterfactual Inference improves Neuroimaging-based Parkinson's disease classification in multi-site scenarios,"Deep learning has led to many advances in medical image analysis for various clinical problems. However, most deep learning models are known to be sensitive to differences in the training and test data distributions, which can lead to a decrease in accuracy when applied in real-life scenarios. Thus far, various techniques have been developed to tackle this problem, primarily focusing on harmonizing feature representations from different datasets. Due to the recent increased interest in causal approaches in deep learning, explainable harmonization techniques have gained momentum lately but have not been applied broadly yet. Our study proposes a causal flow-based technique to overcome the problem of different feature distributions in multi-site data used for Parkinson's disease (PD) classification. Feature distributions from six different sites, with a total of 415 subjects (PD: 263, healthy controls: 152), were used for the experiments. A counterfactual approach to answer the question, ``How would brain MRI features appear if they were obtained at a different site?"" was developed using a causal normalizing flow. When tested on features from a previously unseen site, the counterfactual-based classifier demonstrated superior performance (weighted f1 = 0.68) compared to a classifier trained on purely observational data (weighted f1 = 0.36) and improved accuracy compared to a harmonization technique typically used in neurological settings (weighted f1 = 0.5). These results show that the proposed technique can effectively correct differences in multi-site feature distributions to facilitate generalizable deep-learning models.",,https://openreview.net/pdf/87ab106ed4dbdd1a8eeb5aa40678d3612b42321e.pdf,https://openreview.net/forum?id=l4LDtGb8zL
Improving Stain Invariance of CNNs for Segmentation by Fusing Channel Attention and Domain-Adversarial Training,Kudaibergen Abutalip;Numan Saeed;Mustaqeem Khan;Abdulmotaleb El Saddik,Poster,medical image segmentation;computational pathology;invariance;CNNs,,"Variability in staining protocols, such as different slide preparation techniques, chemicals, and scanner configurations, can result in a diverse set of whole slide images (WSIs). This distribution shift can negatively impact the performance of deep learning models on unseen samples, presenting a significant challenge for developing new computational pathology applications. In this study, we propose a method for improving the generalizability of convolutional neural networks (CNNs) to stain changes in a single-source setting for semantic segmentation. Recent studies indicate that style features mainly exist as covariances in earlier network layers. We design a channel attention mechanism based on these findings that detects stain-specific features and modify the previously proposed stain-invariant training scheme. We reweigh the outputs of earlier layers and pass them to the stain-adversarial training branch. We evaluate our method on multi-center, multi-stain datasets and demonstrate its effectiveness through interpretability analysis. Our approach achieves substantial improvements over baselines and competitive performance compared to other methods, as measured by various evaluation metrics. We also show that combining our method with stain augmentation leads to mutually beneficial results and outperforms other techniques. Overall, our study makes significant contributions to the field of computational pathology.",https://www.catalyzex.com/paper/improving-stain-invariance-of-cnns-for/code,https://openreview.net/pdf/29ab553af825ba9db36e227382ea4350aca2c08f.pdf,https://openreview.net/forum?id=uZ1SVZgEJ02
Incomplete learning of multi-modal connectome for brain disorder diagnosis via modal-mixup and deep supervision,Yanwu Yang;Hairui Chen;Zhikai Chang;Yang Xiang;Chenfei Ye;Ting Ma,Poster,Incomplete learning;multi-moda;brain connectome,,"Recently, the study of multi-modal brain networks has dramatically facilitated the efficiency in brain disorder diagnosis by characterizing multiple types of connectivity of brain networks and their intrinsic complementary information. Despite the promising performance achieved by multi-modal technologies, most existing multi-modal approaches can only learn from samples with complete modalities, which wastes a considerable amount of mono-modal data. Otherwise, most existing data imputation approaches still rely on a large number of samples with complete modalities. In this study, we propose a modal-mixup data imputation method by randomly sampling incomplete samples and synthesizing them into complete data for auxiliary training. Moreover, to mitigate the noise in the complementary information between unpaired modalities in the synthesized data, we introduce a bilateral network with deep supervision for improving and regularizing mono-modal representations with disease-specific information. Experiments on the ADNI dataset demonstrate the superiority of our proposed method for disease classification in terms of different rates of samples with complete modalities.",,https://openreview.net/pdf/743f25a454090059ecfcd4eaea3f6a75512152d0.pdf,https://openreview.net/forum?id=WjrcYNTPunQ
Inherently Interpretable Multi-Label Classification Using Class-Specific Counterfactuals,Susu Sun;Stefano Woerner;Andreas Maier;Lisa M. Koch;Christian F. Baumgartner,Poster,Interpretable Machine Learning;Visual Feature Attribution;Multi-label Classification.,A novel inherently interpretable model for multi-label classification,"Interpretability is essential for machine learning algorithms in high-stakes application fields such as medical image analysis. However, high-performing black-box neural networks do not provide explanations for their predictions, which can lead to mistrust and suboptimal human-ML collaboration. Post-hoc explanation techniques, which are widely used in practice, have been shown to suffer from severe conceptual problems. Furthermore, as we show in this paper, current explanation techniques do not perform adequately in the multi-label scenario, in which multiple medical findings may co-occur in a single image. We propose Attri-Net, an inherently interpretable model for multi-label classification. Attri-Net is a powerful classifier that provides transparent, trustworthy, and human-understandable explanations. The model first generates class-specific attribution maps based on counterfactuals to identify which image regions correspond to certain medical findings. Then a simple logistic regression classifier is used to make predictions based solely on these attribution maps. We compare Attri-Net to five post-hoc explanation techniques and one inherently interpretable classifier on three chest X-ray datasets. We find that Attri-Net produces high-quality multi-label explanations consistent with clinical knowledge and has comparable classification performance to state-of-the-art classification models.",https://www.catalyzex.com/paper/inherently-interpretable-multi-label/code,https://openreview.net/pdf/c206b13d4206827b58dccda794bd9a8a65850c89.pdf,https://openreview.net/forum?id=OpmQOkfizzM
Interpretable histopathology-based prediction of disease relevant features in Inflammatory Bowel Disease biopsies using weakly-supervised deep learning,Ricardo Mokhtari;Azam Hamidinekoo;Daniel James Sutton;Arthur Lewis;Bastian Angermann;Ulf Gehrmann;Pål Lundin;Hibret Adissu;Junmei Cairns;Jessica Neisen;Emon Khan;Daniel Marks;Nia Khachapuridze;Talha Qaiser;Nikolay Burlutskiy,Poster,Weakly supervised learning;self-supervised learning;attention maps;IBD,Interpretable histopathology-based prediction of disease relevant features in Inflammatory Bowel Disease biopsies using weakly-supervised deep learning,"Crohn’s Disease (CD) and Ulcerative Colitis (UC) are the two main Inflammatory Bowel Disease (IBD) types. We developed interpretable deep learning models to identify histolog- ical disease features for both CD and UC using only endoscopic labels. We explored fine- tuning and end-to-end training of two state-of-the-art self-supervised models for predicting three different endoscopic categories (i) CD vs UC (AUC=0.87), (ii) normal vs lesional (AUC=0.81), (iii) low vs high disease severity score (AUC=0.80). With the support of a pathologist, we explored the relationship between endoscopic labels, model predictions and histological evaluations qualitatively and quantitatively and identified cases where the pathologist’s descriptions of inflammation were consistent with regions of high attention. In parallel, we used a model trained on the Colon Nuclei Identification and Counting (CoNIC) dataset to predict and explore 6 cell populations. We observed consistency between areas enriched with the predicted immune cells in biopsies and the pathologist’s feedback on the attention maps. Finally, we identified several cell level features indicative of disease severity in CD and UC. These models can enhance our understanding about the pathology behind IBD and can shape our strategies for patient stratification in clinical trials.",https://www.catalyzex.com/paper/interpretable-histopathology-based-prediction/code,https://openreview.net/pdf/458acb3c4f6abb3d97dd64f4345e389a9307f671.pdf,https://openreview.net/forum?id=m-f1SNDhde
Intra- and Inter-Cellular Awareness for 3D Neuron Tracking and Segmentation in Large-Scale Connectomics,Hao Zhai;Jing Liu;Bei Hong;Jiazheng Liu;Qiwei Xie;Hua Han,Poster,connectomics;neuron tracking;neuron segmentation;few-shot learning,"Our proposed method (II-CATS) utilizes few-shot learning techniques to encode the internal neurite representation and its learnable components, which could significantly impact neuron tracings.","Currently, most state-of-the-art pipelines for 3D micro-connectomic reconstruction deal with neuron over-segmentation, agglomeration and subcellular compartment (nuclei, mitochondria, synapses, etc.) detection separately. Inspired by the proofreading consensus of experts, we established a paradigm to acquire priori knowledge of cellular characteristics and ultrastructures, as well as determine the connectivity of neural circuits simultaneously. Following this novel paradigm, we were keen to bring the Intra- and Inter-Cellular Awareness back when Tracking and Segmenting neurons in connectomics. Our proposed method (II-CATS) utilizes few-shot learning techniques to encode the internal neurite representation and its learnable components, which could significantly impact neuron tracings. We further go beyond the original expected run length (ERL) metric by focusing on biological constraints (bERL) or spanning from the nucleus to spines (nERL). With the evaluation of these metrics, we perform typical experiments on multiple electron microscopy datasets on diverse animals and scales. In particular, our proposed method is naturally suitable for tracking neurons that have been identified by staining.",,https://openreview.net/pdf/79d1027d4f1d61cbac0bc79b4b12408e0e891ae2.pdf,https://openreview.net/forum?id=3_qtVh7gTyy
Joint cortical registration of geometry and function using semi-supervised learning,Jian Li;Greta Tuckute;Evelina Fedorenko;Brian L Edlow;Bruce Fischl;Adrian V Dalca,Poster,cortical registration;semi-supervised Learning,,"Brain surface-based image registration, an important component of brain image analysis, establishes spatial correspondence between cortical surfaces. Existing iterative and learning-based approaches focus on accurate registration of folding patterns of the cerebral cortex, and assume that geometry predicts function and thus functional areas will also be well aligned. However, structure/functional variability of anatomically corresponding areas across subjects has been widely reported. In this work, we introduce a learning-based cortical registration framework, JOSA, which jointly aligns folding patterns and functional maps while simultaneously learning an optimal atlas. We demonstrate that JOSA can substantially improve registration performance in both anatomical and functional domains over existing methods. By employing a semi-supervised training strategy, the proposed framework obviates the need for functional data during inference, enabling its use in broad neuroscientific domains where functional data may not be observed. The source code of JOSA will be released to the public at https://voxelmorph.net.",,https://openreview.net/pdf/bbf6276aa8b40fd642cadf9386d3d0adfe9b689d.pdf,https://openreview.net/forum?id=n9v_BuIcY7G
Localization-aware Deep Learning Framework for Statistical Shape Modeling Directly from Images,Janmesh Ukey;Shireen Elhabian,Poster,Statistical Shape Modeling;Deep Learning;Anatomy Segmentation,,"Statistical Shape Modelling (SSM) is an effective tool for quantitatively analyzing anatom- ical populations. SSM has benefitted largely from advances in deep learning where statis- tical representations of anatomies (e.g., point distribution models or PDMs) are inferred directly from images, alleviating the need for a time-consuming and expensive workflow of anatomy segmentation, shape registration, and model optimization. Nonetheless, to date, existing deep learning methods do not consider the rigid pose transformation of shapes or anatomy of interest. They also require a tight bounding box to be defined over the image of anatomy-of-interest before feeding the image to the deep network for network training and inference. In this paper, we propose a deep learning framework that simultaneously detects and segments the anatomy of interest, estimate the rigid transformation with respect to the population mean (average) using a spatial transformer, and estimates the corresponding statistical representation of that anatomy, all directly from unsegmented 3D image without the need for any additional supervision. Furthermore, we leverage the segmentation task to provide an attention model for the sub-network that estimates shape representation, giving more accurate shape statistics for shape analysis.",,https://openreview.net/pdf/83d6d291a61033019fc19f066a00d8f61a3c5b6e.pdf,https://openreview.net/forum?id=oRA8BPiduI
Making Your First Choice: To Address Cold Start Problem in Medical Active Learning,Liangyu Chen;Yutong Bai;Siyu Huang;Yongyi Lu;Bihan Wen;Alan Yuille;Zongwei Zhou,Poster,cold start problem;active learning;computer vision;medical imaging;computer-aided diagnosis;pathology;dermatoscope;blood cell microscope;abdominal CT,We examine the causes of the cold start problem in active learning and offer a practical and effective solution to address this problem.,"Active learning promises to improve annotation efficiency by iteratively selecting the most important data to be annotated first. However, we uncover a striking contradiction to this promise: at the first few choices, active learning fails to select data as efficiently as random selection. We identify this as the cold start problem in active learning, caused by a biased and outlier initial query. This paper seeks to address the cold start problem and develops a novel active querying strategy, named HaCon, that can exploit the three advantages of contrastive learning: (1) no annotation is required; (2) label diversity is ensured by pseudo-labels to mitigate bias; (3) typical data is determined by contrastive features to reduce outliers. Experiments on three public medical datasets show that HaCon not only significantly outperforms existing active querying strategies but also surpasses random selection by a large margin. Code is available at https://github.com/cliangyu/CSVAL.",https://www.catalyzex.com/paper/making-your-first-choice-to-address-cold/code,https://openreview.net/pdf/b36c130b4d2a136e4660e7441cd5b34f799027a3.pdf,https://openreview.net/forum?id=5iSBMWm3ln
MEDIMP: 3D Medical Images with clinical Prompts from limited tabular data for renal transplantation,Leo Milecki;Vicky Kalogeiton;Sylvain Bodard;Dany Anglicheau;Jean-Michel Correas;Marc-Olivier Timsit;Maria Vakalopoulou,Poster,Contrastive Learning;Natural Language Processing;LLM;MRI;Renal transplantation;Medical Prompts,"This study introduces MEDIMP, a method to learn relevant DCE MRI representations of renal transplants using contrastive learning from images and medical prompts pairs.","Renal transplantation emerges as the most effective solution for end-stage renal disease. Occurring from complex causes, a substantial risk of transplant chronic dysfunction persists and may lead to graft loss. Medical imaging plays a substantial role in renal transplant monitoring in clinical practice. However, graft supervision is multi-disciplinary, notably joining nephrology, urology, and radiology, while identifying robust biomarkers from such high-dimensional and complex data for prognosis is challenging. In this work, taking inspiration from the recent success of Large Language Models (LLMs), we propose MEDIMP -- Medical Images with clinical Prompts -- a model to learn meaningful multi-modal representations of renal transplant Dynamic Contrast-Enhanced Magnetic Resonance Imaging (DCE MRI) by incorporating structural clinicobiological data after translating them into text prompts. MEDIMP is based on contrastive learning from joint text-image paired embeddings to perform this challenging task. Moreover, we propose a framework that generates medical prompts using automatic textual data augmentations from LLMs. Our goal is to learn meaningful manifolds of renal transplant DCE MRI, interesting for the prognosis of the transplant or patient status (2, 3, and 4 years after the transplant), fully exploiting the limited available multi-modal data most efficiently. Extensive experiments and comparisons with other renal transplant representation learning methods with limited data prove the effectiveness of MEDIMP in a relevant clinical setting, giving new directions toward medical prompts. Our code is available at https://github.com/leomlck/MEDIMP.",https://www.catalyzex.com/paper/arxiv:2303.12445/code,https://openreview.net/pdf/71110e2a3119266431c8ed18a9d36dc6fa93324e.pdf,https://openreview.net/forum?id=jt-ochRhqG
MedSegDiff: Medical Image Segmentation with Diffusion Probabilistic Model,Junde Wu;RAO FU;Huihui Fang;Yu Zhang;Yehui Yang;Haoyi Xiong;Huiying Liu;Yanwu Xu,Poster,diffusion model;medical image segmentation;brain tumor;optic cup;thyroid nodule,Medical Image Segmentation with Diffusion Probabilistic Model,"Diffusion Probabilistic Model (DPM) has recently become one of the hottest topics in computer vision. Its image generation applications, such as Imagen, Latent Diffusion Models, and Stable Diffusion, have demonstrated impressive generation capabilities, which have sparked extensive discussions in the community. Furthermore, many recent studies have found DPM to be useful in a variety of other vision tasks, including image deblurring, super-resolution, and anomaly detection. Inspired by the success of DPM, we propose MedSegDiff, the first DPM-based model for general medical image segmentation tasks. To enhance the step-wise regional attention in DPM for medical image segmentation, we propose Dynamic Conditional Encoding, which establishes state-adaptive conditions for each sampling step. Additionally, we propose the Feature Frequency Parser (FF-Parser) to eliminate the negative effect of high-frequency noise components in this process. We verify the effectiveness of MedSegDiff on three medical segmentation tasks with different image modalities, including optic cup segmentation over fundus images, brain tumor segmentation over MRI images, and thyroid nodule segmentation over ultrasound images. Our experimental results show that MedSegDiff outperforms state-of-the-art (SOTA) methods by a considerable performance gap, demonstrating the generalization and effectiveness of the proposed model.",https://www.catalyzex.com/paper/medsegdiff-medical-image-segmentation-with/code,https://openreview.net/pdf/0e2ba9e74e34aab31e031eb4bb1e0760a0880a4b.pdf,https://openreview.net/forum?id=Jdw-cm2jG9
Memory-Efficient 3D Denoising Diffusion Models for Medical Image Processing,Florentin Bieder;Julia Wolleb;Alicia Durrer;Robin Sandkuehler;Philippe C. Cattin,Poster,denoising diffusion;diffusion models;segmentation;3d images,We investigate how to apply diffusion models to 3d high resolution medical images.,"Denoising diffusion models have recently achieved state-of-the-art performance in many image-generation tasks. They do, however, require
a large amount of computational resources. This limits their application to medical tasks, where we often deal with large 3D volumes, like high-resolution three-dimensional data. In this work, we present a number of different ways to reduce the resource consumption for 3D diffusion models and apply them to a dataset of 3D images. The main contribution of this paper is the memory-efficient patch-based diffusion model PatchDDM, which can be applied to the total volume during inference while the training is performed only on patches. While the proposed diffusion model can be applied to any image generation task, we evaluate the method on the tumor segmentation task of the BraTS2020 dataset and demonstrate that we can generate meaningful three-dimensional segmentations.",,https://openreview.net/pdf/7bcee6f9b84aef2793060bb6fbdfdac641157e64.pdf,https://openreview.net/forum?id=neXqIGpO-tn
Metadata-guided Consistency Learning for High Content Images,Johan Fredin Haslum;Christos Matsoukas;Karl-Johan Leuchowius;Erik Müllers;Kevin Smith,Poster,Representational Learning;Domain Shifts;High Content Screening,,"High content imaging assays can capture rich phenotypic response data for large sets of compound treatments, aiding in the characterization and discovery of novel drugs. However, extracting representative features from high content images that can capture subtle nuances in phenotypes remains challenging. The lack of high-quality labels makes it difficult to achieve satisfactory results with supervised deep learning. Self-Supervised learning methods have shown great success on natural images, and offer an attractive alternative also to microscopy images. However, we find that self-supervised learning techniques underperform on high content imaging assays. One challenge is the undesirable domain shifts present in the data known as batch effects, which are caused by biological noise or uncontrolled experimental conditions. To this end, we introduce Cross-Domain Consistency Learning (CDCL), a self-supervised approach that is able to learn in the presence of batch effects. CDCL enforces the learning of biological similarities while disregarding undesirable batch-specific signals, leading to more useful and versatile representations. These features are organised according to their morphological changes and are more useful for downstream tasks - such as distinguishing treatments and mechanism of action.",https://www.catalyzex.com/paper/metadata-guided-consistency-learning-for-high/code,https://openreview.net/pdf/64008a3cc0bfd91230671916e66f8ab8af082eee.pdf,https://openreview.net/forum?id=PzzhiSNnyF8
MTSR-MRI: Combined Modality Translation and Super-Resolution of Magnetic Resonance Images,Avirup Dey;Mehran Ebrahimi,Poster,MRI;Super-resolution;Modality Translation,,"Magnetic resonance imaging (MRI) is a common non-invasive imaging technique with high soft tissue contrast. Different MRI modalities are used for the diagnosis of various conditions including T1-weighted and T2-weighted MRI. In this paper, we introduce MTSR-MRI, a novel method that can not only upscale low-resolution scans but also translates between the T1-weighted  and T2-weighted modalities. This will potentially reduce the scan time or repeat scans by taking low-resolution inputs in one modality and returning plausible high-resolution output in another modality. Due to the ambiguity that persists in image-to-image translation tasks, we consider the distribution of possible outputs in a conditional generative setting. The mapping is distilled in a low-dimensional latent distribution which can be randomly sampled at test time, thus allowing us to generate multiple plausible high-resolution outputs from a given low-resolution input. We validate the proposed method on the BraTS-18 dataset qualitatively and quantitatively using a variety of similarity measures. The implementation of this work will be available at https://github.com/AvirupJU/MTSR-MRI .",,https://openreview.net/pdf/12b3c7d9f9ce9089ef7c190a6a54ca8ab6252c59.pdf,https://openreview.net/forum?id=mUPIsk20oGt
Multi PILOT: Feasible Learned Multiple Acquisition Trajectories For Dynamic MRI,Tamir Shor;Tomer Weiss;Dor Noti;Alex M. Bronstein,Poster,Magnetic Resonance Imaging (MRI);fast image acquisition;image reconstruction;dynamic MRI;deep learning,Proposal of an end-to-end pipeline for joint learning of optimal k-space acquisition trajectories and reconstruction network for Dynamic MRI,"Dynamic Magnetic Resonance Imaging (MRI) is known to be a powerful and reliable technique for the dynamic imaging of internal organs and tissues, making it a leading diagnostic tool. A major difficulty in using MRI in this setting is the relatively long acquisition time (and, hence, increased cost) required for imaging in high spatio-temporal resolution, leading to the appearance of related motion artifacts and decrease in resolution.
Compressed Sensing (CS) techniques have become a common tool to reduce MRI acquisition time by subsampling images in the $k$-space according to some acquisition trajectory. Several studies have particularly focused on applying deep learning techniques to learn these acquisition trajectories in order to attain better image reconstruction, rather than using some predefined set of trajectories. To the best of our knowledge, learning acquisition trajectories has been only explored in the context of static MRI. In this study, we consider acquisition trajectory learning in the dynamic imaging setting. We design an end-to-end pipeline for the joint optimization of multiple per-frame acquisition trajectories along with a reconstruction neural network, and demonstrate improved image reconstruction quality in shorter acquisition times. The code for reproducing all experiments will accompany the paper.",,https://openreview.net/pdf/97d3271ac1dc7baa6906bc2f5c60d4551fef5f8e.pdf,https://openreview.net/forum?id=NXPLq6w___
Multi-scale Hierarchical Vision Transformer with Cascaded Attention Decoding for Medical Image Segmentation,Md Mostafijur Rahman;Radu Marculescu,Poster,Medical image segmentation;Vision transformer;Multi-scale transformer;Feature-mixing augmentation;Self-attention.,Multi-scale Hierarchical Vision Transformer,"Transformers have shown great success in medical image segmentation. However, transformers may exhibit a limited generalization ability due to the underlying single-scale self-attention (SA) mechanism. In this paper, we address this issue by introducing a Multi-scale hiERarchical vIsion Transformer (MERIT) backbone network, which improves the generalizability of the model by computing SA at multiple scales. We also incorporate an attention-based decoder, namely Cascaded Attention Decoding (CASCADE), for further refinement of the multi-stage features generated by MERIT. Finally, we introduce an effective multi-stage feature mixing loss aggregation (MUTATION) method for better model training via implicit ensembling. Our experiments on two widely used medical image segmentation benchmarks (i.e., Synapse Multi-organ and ACDC) demonstrate the superior performance of MERIT over state-of-the-art methods. Our MERIT architecture and MUTATION loss aggregation can be used with other downstream medical image and semantic segmentation tasks.",https://www.catalyzex.com/paper/multi-scale-hierarchical-vision-transformer/code,https://openreview.net/pdf/d9f5bcb0458f6c20514c6fe9380a32f723082b26.pdf,https://openreview.net/forum?id=u0MHV19E2n
