Title,Authors,Session,Keywords,TL;DR,Abstract,Community Implementations,PDF,Paper Page
Evaluating ChatGPT's Performance in Generating and Assessing Dutch Radiology Report Impressions,Luc Builtjes;Monique Brink;Souraya Belkhir;Bram van Ginneken;Alessa Hering,Poster,Large Language Models;ChatGPT;Radiology Reports;Impression Generation;Fine-tuning,,"The integration of Large Language Models (LLMs), such as ChatGPT, in radiology could
offer insight and interpretation to the increasing number of radiological findings generated
by Artificial Intelligence (AI). However, the complexity of medical text presents many chal-
lenges for LLMs, particularly in uncommon languages such as Dutch. This study therefore
aims to evaluate ChatGPT’s ability to generate accurate ‘Impression’ sections of radiol-
ogy reports, and its effectiveness in evaluating these sections compared against human
radiologist judgments. We utilized a dataset of CT-thorax radiology reports to fine-tune
ChatGPT and then conducted a reader study with two radiologists and GPT-4 out-of-the-
box to evaluate the AI-generated ‘Impression’ sections in comparison to the originals. The
results revealed that human experts rated original impressions higher than AI-generated
ones across correctness, completeness, and conciseness, highlighting a gap in the AI’s abil-
ity to generate clinically reliable medical text. Additionally, GPT-4’s evaluations were
more favorable towards AI-generated content, indicating limitations in its out-of-the-box
use as an evaluator in specialized domains. The study emphasizes the need for cautious
integration of LLMs into medical domains and the importance of expert validation, yet
also acknowledges the inherent subjectivity in interpreting and evaluating medical reports.",,https://openreview.net/pdf/63802d39923a3dbd87d804de5ae2539b99d95897.pdf,https://openreview.net/forum?id=VDvv7NJG9b
FedFDD: Federated Learning with Frequency Domain Decomposition for Low-Dose CT Denoising,Xuhang Chen;Zeju Li;Zikun Xu;Kaijie Xu;Cheng Ouyang;Chen Qin,Poster,Federated Learning;Low-Dose CT Denoising;Discrete Cosine Transform.,,"Low-dose computed tomography (LDCT) enables imaging with minimal radiation exposure but typically results in noisy outputs. Deep learning algorithms have been emerging as popular tools for denoising LDCT images, where they typically rely on large data sets requiring data from multiple centers. However, LDCT images collected from different centers (clients) can present significant data heterogeneity, and the sharing of them between clients is also constrained by privacy regulations. In this work, we propose a personalized federated learning (FL) approach for enhancing model generalization across different organ images from multiple local clients while preserving data privacy. Empirically, we find that earlier FL methods tend to underperform single-set models on non-IID LDCT data due to the presence of data heterogeneity characterized by varying frequency patterns. To address this, we introduce a Federated Learning with Frequency Domain Decomposition (FedFDD) approach, which decomposes images into different frequency components and then updates high-frequency signals in an FL setting while preserving local low-frequency characteristics. Specifically, we leverage an adaptive frequency mask with discrete cosine transformation for the frequency domain decomposition. The proposed algorithm is evaluated on LDCT datasets of different organs and our experimental results show that FedFDD can surpass state-of-the-art FL methods as well as both localized and centralized models, especially on challenging LDCT denoising cases. 
Our code is available at https://github.com/xuhang2019/FedFDD.",,https://openreview.net/pdf/7bb5970a95259246c0abdbbe8202c3aa1fb13566.pdf,https://openreview.net/forum?id=Zg0mfl10o2
GazeDiff: A radiologist visual attention guided diffusion model for zero-shot disease classification,Moinak Bhattacharya;Prateek Prasanna,Poster,Eye-gaze;diffusion;chest x-rays;disease classification;zero-shot,,"We present GazeDiff, a novel architecture that leverages radiologists' eye gaze patterns as controls to text-to-image diffusion models for zero-shot classification. Eye-gaze patterns provide important cues during the visual exploration process; existing diffusion-based models do not harness the valuable insights derived from these patterns during image interpretation. GazeDiff utilizes a novel expert visual attention-conditioned diffusion model to generate robust medical images. This model offers more than just image generation capabilities; the density estimates derived from the gaze-guided diffusion model can effectively improve zero-shot classification performance. We show the zero-shot classification efficacy of GazeDiff on four publicly available datasets for two common pulmonary disease types, namely pneumonia, and tuberculosis.",,https://openreview.net/pdf/5f0c1eda6c2c17c359069207938564f65f5ed282.pdf,https://openreview.net/forum?id=sUbcVVy8IU
HARP: Unsupervised Histopathology Artifact Restoration,Moritz Fuchs;Ssharvien Kumar R Sivakumar;Mirko Schöber;Niklas Woltering;Marie-Lisa Eich;Leonille Schweizer;Anirban Mukhopadhyay,Poster,Histopathology;Artefact Restoration;Diffusion Models;Unsupervised,,"Histopathological analysis, vital for medical diagnostics, is often challenged by artifacts in
sample preparation and imaging, such as staining inconsistencies and physical obstructions.
Addressing this, our work introduces a novel, fully unsupervised histopathological artifact
restoration pipeline (HARP). HARP integrates artifact detection, localization, and restoration
into one pipeline. The first step to make artifact restoration applicable is an analysis
of anomaly detection algorithms. Then, HARP leverages the power of unsupervised segmentation
techniques to propose localizations for potential artifacts, for which we select the
best localization based on our novel inpainting denoising diffusion model. Finally, HARP
employs an inpainting model for artifact restoration while conditioning it on the artifact localizations.
We evaluate the artifact detection quality along with the image reconstruction
quality, surpassing the state-of-the-art artifact restoration. Furthermore, we demonstrate
that HARP improves the robustness and reliability of downstream models and show that
pathologists can not tell the difference between clean images and images restored through
HARP. This demonstrates that HARP significantly improves image quality and diagnostic
reliability, enhancing histopathological examination accuracy for AI systems.",,https://openreview.net/pdf/9be61017fc912f8a2bd82ff1f8933b312fc8f1c5.pdf,https://openreview.net/forum?id=bVunbe4hoV
Heterogeneous Medical Data Integration with Multi-Source StyleGAN,Wei-Cheng Lai;Matthias Kirchler;Hadya Yassin;Jana Fehr;Alexander Rakowski;Hampus Olsson;Ludger Starke;Jason M. Millward;Sonia Waiczies;Christoph Lippert,Poster,Generative Models;StyleGAN;Multi-Source;MRI;Retinal Fundus Images,,"Conditional deep generative models have emerged as powerful tools for generating realistic images enabling fine-grained control over latent factors. 
In the medical domain, data scarcity and the need to integrate information from diverse sources present challenges for existing generative models, often resulting in low-quality image generation and poor controllability. 
To address these two issues, we propose Multi-Source StyleGAN (MSSG). MSSG learns jointly from multiple heterogeneous data sources with different available covariates and can generate new images controlling all covariates together, thereby overcoming both data scarcity and heterogeneity.
We validate our method on semi-synthetic data of hand-written digit images with varying morphological features and in controlled multi-source simulations on retinal fundus images and brain magnetic resonance images. Finally, we apply MSSG in a real-world setting of brain MRI from different sources. Our proposed algorithm offers a promising direction for unbiased data generation from disparate sources. For the reproducibility of our experimental results, we provide [detailed code implementation](https://github.com/weslai/msstylegans).",,https://openreview.net/pdf/01d02a22d7b38ba7d96e145b425e304d9d53ee3b.pdf,https://openreview.net/forum?id=IB12ECdJ3a
Hyperparameter-Free Medical Image Synthesis for Sharing Data and Improving Site-Specific Segmentation,Alexander Chebykin;Peter Bosman;Tanja Alderliesten,Poster,Synthetic data;Distributed Learning;AutoML;Segmentation,,"Sharing synthetic medical images is a promising alternative to sharing real images that can improve patient privacy and data security. To get good results, existing methods for medical image synthesis must be manually adjusted when they are applied to unseen data. To remove this manual burden, we introduce a Hyperparameter-Free distributed learning method for automatic medical image Synthesis, Sharing, and Segmentation called HyFree-S3. For three diverse segmentation settings (pelvic MRIs, lung X-rays, polyp photos), the use of HyFree-S3 results in improved performance over training only with site-specific data (in the majority of cases). The hyperparameter-free nature of the method should make data synthesis and sharing easier, potentially leading to an increase in the quantity of available data and consequently the quality of the models trained that may ultimately be applied in the clinic. Our code is available at https://github.com/AwesomeLemon/HyFree-S3",,https://openreview.net/pdf/0828432e4f1c63a667eb907b4424823eeaa4a5a9.pdf,https://openreview.net/forum?id=mx63yXRHzY
Imbalance-aware loss functions improve medical image classification,Daniel Scholz;Ayhan Can Erdur;Josef A Buchner;Jan C Peeken;Daniel Rueckert;Benedikt Wiestler,Poster,Class imbalance;Deep learning;Loss Function;Unbiased Classifier,,"Deep learning models offer unprecedented opportunities for diagnosis, prognosis, and treatment planning.
    However, conventional deep learning pipelines often encounter challenges in learning unbiased classifiers within imbalanced data settings, frequently exhibiting bias towards minority classes.
    In this study, we aim to improve medical image classification by effectively addressing class imbalance.
    To this end, we employ differentiable loss functions derived from classification metrics commonly used in imbalanced data settings: Matthews correlation coefficient (MCC) and the F1 score.
    We explore the efficacy of these loss functions both independently and in combination with cross-entropy loss and various batch sampling strategies on diverse medical datasets of 2D fundoscopy and 3D magnetic resonance images.
    Our findings demonstrate that, compared to conventional loss functions, we achieve notable improvements in overall classification performance, with increases of up to +12% in balanced accuracy and up to +51% in class-wise F1 score for minority classes when utilizing cross-entropy coupled with metrics-derived loss. Additionally, we conduct feature visualization to gain insights into the behavior of these features during training with imbalance-aware loss functions. Our visualization reveals a more pronounced clustering of minority classes in the feature space, consistent with our classification results.
    Our results underscore the effectiveness of combining cross-entropy loss with class-imbalance-aware loss functions in training more accurate classifiers, particularly for minority classes.",,https://openreview.net/pdf/a911a13616f997401c47e0226a0c9fdb6389747a.pdf,https://openreview.net/forum?id=5Oiqw76ube
Implicit neural obfuscation for privacy preserving medical image sharing,Mattias P Heinrich;Lasse Hansen,Poster,implicit neural representation;anonymous data;X-ray segmentation;re-identification,,"Despite its undeniable success, deep learning for medical imaging with large public datasets leads to an often overlooked risk of leaking sensitive patient information. A person's X-ray, even with proper anonymisation applied, can readily serve as fingerprint and would enable a highly accurate re-identification of the same individual in a large pool of scans. Common practices for reducing privacy risks involve a synthetic deterioration of image quality, e.g. by adding noise or downsampling images, before sharing them publicly. Yet, this also adversely affects the quality of downstream image recognition models trained on such datasets. We propose a novel strategy for finding a better compromise of model quality and privacy preservation by means of implicit neural obfuscation. Our method jointly overfits a neural network to a small batch of patients' X-ray scans and applies a substantial compression - the number of network parameters representing the images is more than 6x smaller than the original images. In addition, we introduce a k-anonymity mixing that injects partial information from other patients for each reconstruction. That way identifiable information is efficiently obfuscated, while we manage to maintain the quality of relevant image parts for the intended downstream task. Experimental validation on the public RANZCR CLiP dataset demonstrates improved segmentation quality and up to 3 times reduced privacy risks compared to a more basic image obfuscation baselines. In contrast to other recent work that learn specific anonymous representations, which no longer resemble visually meaningful scans, our approach remains interpretable and is not tied to a certain downstream network. Source code and a demo dataset are available at https://github.com/mattiaspaul/neuralObfuscation.",,https://openreview.net/pdf/84367dd834530807961f1278b0ab58ea9d72dcae.pdf,https://openreview.net/forum?id=Q5CTUZHp5U
Improving CNN-Based Mitosis Detection through Rescanning Annotated Glass Slides and Atypical Mitosis Subtyping,Rutger RH Fick;Christof Bertram;Marc Aubreville,Poster,Whole Slide Imaging;Mitosis Detection;Atypical Mitosis Subtyping;Deep Learning,,"The identification of mitotic figures (MFs) is a routine task in the histopathological assessment of tumor malignancy with known limitations for human observers. For a machine learning pipeline to robustly detect MFs, it must overcome a variety of conditions such as different scanners, staining protocols, tissue configurations, and organ types. 
In order to develop a deep learning-based algorithm that can cope with these challenges, there are two obstacles that need to be overcome: obtaining a large-scale dataset of MF annotations spread across different domains of interest, including whole slide images (WSIs) exhaustively annotated for MFs, and using the annotated MFs in an efficient training process to extract the most relevant features for classification.
Our work attempts to address both of these challenges and establishes an MF detection pipeline trained solely on animal data, yet competitive on the mixed human/animal MIDOG22 dataset, and, in particular, on human breast cancer.
First, we propose a processing pipeline that allows us to strengthen the true scanner robustness of our dataset by physically rescanning the glass slides of annotated WSIs and registering MF positions. To enable the use of such rescans for training, we propose a novel learning paradigm tailored for labels that match partially, which allows to account for ambiguous MF positions in the rescans caused by spurious, suboptimal fine-focus on potential MFs by the scanner. Second, we demonstrate how a multi-task learning approach for MF subtypes, including the prediction of atypical mitotic figures (AMFs), can significantly enhance a model's ability to distinguish MFs from imposters. Our algorithm, using a standard object detection pipeline, performs very competitively with an average test set F1 value across five runs of 0.80 on the MIDOG22 training set. We also demonstrate its ability to stratify overall survival on the TCGA-BRCA dataset based on mitotic density, though it falls short of reaching significance in stratifying survival based on AMFs.",,https://openreview.net/pdf/b114ce8d00721f4c578f924efc03805695b93ab0.pdf,https://openreview.net/forum?id=00gWBAAbMI
Improving Identically Distributed and Out-of-Distribution Medical Image Classification with Segmentation-Guided Attention in Small Dataset Scenarios,Mariia Rizhko;Lauren Erdman;Mandy Rickard;Kunj Sheth;Daniel Alvarez;Kyla N Velaer;Megan A. Bonnett;Christopher S. Cooper;Gregory E. Tasian;John Weaver;Alice Xiang;Armando J. Lorenzo;Anna Goldenberg,Poster,Medical Image Classification;Domain Generalization;Hydronephrosis,,"We propose a new approach for training medical image classification models using segmentation masks, particularly effective in small dataset scenarios. By guiding the model’s attention with segmentation masks toward relevant features, we significantly improve accuracy for diagnosing Hydronephrosis. Evaluation of our model on identically distributed data showed either the same or better performance with improvement up to 0.28 in AUROC and up to 0.33 in AUPRC. Our method showed better generalization ability than baselines, improving from 0.02 to 0.75 in AUROC and from 0.09 to 0.47 in AUPRC for four different out-of-distribution datasets. The results show that models trained on smaller datasets using our approach can achieve comparable results to those trained on datasets 25 times larger.",,https://openreview.net/pdf/9d561027050788272a956d9e3144ddfbeab20405.pdf,https://openreview.net/forum?id=YUtcFW5xRt
Interpretable Uncertainty-Aware Deep Regression with Cohort Saliency Analysis for Three-Slice CT Imaging Studies,Nouman Ahmad;Johan Öfverstedt;Sambit Tarai;Göran Bergström;Håkan Ahlström;Joel Kullberg,Poster,Body composition;Computed tomography;Deep regression,,"Obesity is associated with an increased risk of morbidity and mortality. Achieving a healthy body composition, which involves maintaining a balance between fat and muscle mass, is important for metabolic health and preventing chronic diseases. Computed tomography (CT) imaging offers detailed insights into the body’s internal structure, aiding in understanding body composition and its related factors. In this feasibility study, we utilized CT image data from 2,724 subjects from the large metabolic health cohort studies SCAPIS and IGT. We train and evaluate an uncertainty-aware deep regression based ResNet-50 network, which outputs its prediction as mean and variance, for quantification of cross-sectional areas of liver, visceral adipose tissue (VAT), and thigh muscle. This was done using collages of three single-slice CT images from the liver, abdomen, and thigh regions. The model demonstrated promising results with the evaluation metrics – including R-squared ($R^2$) and mean absolute error (MAE) for predictions. Additionally, for interpretability, the model was evaluated with saliency analysis based on Grad-CAM (Gradient-weighted Class Activation Mapping) at stages 2, 3, and 4 of the network. Deformable image registration to a template subject further enabled cohort saliency analysis that provide group-wise visualization of image regions of importance for associations to biomarkers of interest. We found that the networks focus on relevant regions for each target, according to prior knowledge. The source code is available at: \url{https://github.com/noumannahmad/dr_3slice_ct}.",,https://openreview.net/pdf/6fc8028217c553dc1aa01ff94f0dc70a3a234e60.pdf,https://openreview.net/forum?id=eKKWGE5hgF
Joint Motion Estimation with Geometric Deformation Correction for Fetal Echo Planar Images Via Deep Learning,Jian Wang;Razieh Faghihpirayesh;Deniz Erdogmus;Ali Gholipour,Poster,Fetal motion correction;Deep learning;Rigid motion;Geometric deformation,,"In this paper, we introduce a novel end-to-end predictive model for efficient fetal motion correction using deep neural networks. Diverging from conventional methods that estimate fetal brain motions and geometric distortions separately, our approach introduces a newly developed joint learning framework that not only reliably estimates various degrees of rigid movements, but also effectively corrects local geometric distortions of fetal brain images. Specifically, we first develop a method to learn rigid motion through a closed-form update integrated into network training. Subsequently, we incorporate a diffeomorphic deformation estimation model to guide the motion correction network, particularly in regions where local distortions and deformations occur. To the best of our knowledge, our study is the first to simultaneously track fetal motion and address geometric deformations in fetal echo-planar images. We validated our model using real fetal functional magnetic resonance imaging data with simulated and real motions. Our method demonstrates significant practical value to measure, track, and correct fetal motion in fetal MRI.",,https://openreview.net/pdf/bec1b4612997dea13999df2080940898ed6a1b94.pdf,https://openreview.net/forum?id=MjoaKfhrzU
Laparoflow-SSL: Image Analysis From a Tiny Dataset Through Self-Supervised Transformers Leveraging Unlabeled Surgical Video,Karel Moens;Jonas De Vylder;Matthew B. Blaschko;Tinne Tuytelaars,Poster,Data Efficient Learning;Laparoscopic Semantic Segmentation;Robotic Instrument Pose Estimation;Self-Supervised Representation Learning,,"During minimally invasive surgery, surgeons monitor their actions and the relevant tissue through a camera. This provides an ideal environment for artificial intelligence (AI) assisted surgery. For the development of such AI components, the need for expert annotations remains a key bottleneck. In this paper, we study the application of self-supervised learning (SSL) on surgical data. In a self-supervised setting, a representation backbone is trained on information that is inherently present in the data. There is no need for annotations, leaving the backbone free to train on all recordings, not just labeled ones. We leveraged optical flow for weighting pairs in a view-contrastive self-supervised learning loss. Constructed as an Info Noise-Contrastive Estimation (InfoNCE) loss, it contrasted the pixel representations of two differently, photometrically and geometrically transformed views. The importance of each contrasted pixel pair is determined by computing the difference between the optical flows of the respective pixels. In this way, the optical flow guided the representations of pixels that move together to similar vectors. We tested the usefulness of the representation vectors by training simple networks for semantic segmentation or robotic instrument key point detection. These networks showed competitive performance, even when using over 92% fewer annotated samples than other works. For semantic segmentation, we used as little as 99.73% fewer samples for training, originating from the m2caiSeg dataset, and remained competitive even when testing on the unseen cholecSeg8k dataset.",,https://openreview.net/pdf/84790db75530ccd4a46931951da0bbc60af6bedc.pdf,https://openreview.net/forum?id=YN4aoXelxg
Learned morphological features guide cell type assignment of deconvolved spatial transcriptomics,Eduard Chelebian;Christophe Avenel;Julio Leon;Chung-Chau Hon;Carolina Wahlby,Poster,self-supervised learning;spatial transcriptomics;cell type deconvolution,,"Spatial transcriptomics enables to study the relationship between gene expression and tissue organization. Despite many recent advancements, existing sequencing-based methods have a spatial resolution that limits identification of individual cells.  To address this, several cell type deconvolution methods have been proposed to integrate spatial gene expression with single-cell and single-nucleus RNA sequencing, producing per spot cell typing. However, these methods often overlook the contribution of morphology, which means cell identities are randomly assigned to the nuclei within a spot. In this paper, we introduce MHAST, a morphology-guided hierarchical permutation-based framework which efficiently reassigns cell types in spatial transcriptomics. We validate our method on simulated data, synthetic data, and a use case on the broadly used Tangram cell type deconvolution method with Visium data. We show that deconvolution-based cell typing using morphological tissue features from self-supervised deep learning lead to a more accurate annotation of the cells.",,https://openreview.net/pdf/b87469b908851d5f03e38f50e00c02a7a70b2077.pdf,https://openreview.net/forum?id=QfYXJUmIit
Leveraging Probabilistic Segmentation Models for Improved Glaucoma Diagnosis: A Clinical Pipeline Approach,Anna M. Wundram;Paul Fischer;Stephan Wunderlich;Hanna Faber;Lisa M. Koch;Philipp Berens;Christian F. Baumgartner,Poster,machine learning;segmentation;uncertainty quantification;optic cup and disc segmentation;glaucoma,,"The accurate segmentation of the optic cup and disc in fundus images is essential for diagnostic processes such as glaucoma detection. The inherent ambiguity in locating these structures often poses a significant challenge, leading to potential misdiagnosis. To model such ambiguities, numerous probabilistic segmentation models have been proposed. In this paper, we investigate the integration of these probabilistic segmentation models into a multistage pipeline closely resembling clinical practice. Our findings indicate that leveraging the uncertainties provided by these models substantially enhances the quality of glaucoma diagnosis compared to relying on a single segmentation only.",,https://openreview.net/pdf/b750433d1a5651fceaaa10af07b8fdcc4e529a05.pdf,https://openreview.net/forum?id=kcbAZwxCFV
Lupus Nephritis Subtype Classification with only Slide Level Labels,Amit Sharma;Ekansh Chauhan;Megha S Uppin;Liza Rajasekhar;C.V. Jawahar;P K Vinod,Poster,Lupus Nephritis;Weakly Supervised Learning;Whole Slide Image;Binary Classification;Histopathology,,"Lupus Nephritis classification has historically relied on labor-intensive and meticulous glomerular-level labeling of renal structures in whole slide images (WSIs). However, this approach presents a formidable challenge due to its tedious and resource-intensive nature, limiting its scalability and practicality in clinical settings. In response to this challenge, our work introduces a novel methodology that utilizes only slide-level labels, eliminating the need for granular glomerular-level labeling. A comprehensive multi-stained lupus nephritis digital histopathology WSI dataset was created from the Indian population, which is the largest of its kind. LupusNet, a deep learning MIL-based model, was developed for the sub- type classification of LN. The results underscore its effectiveness, achieving an AUC score of 91.0%, an F1-score of 77.3%, and an accuracy of 81.1% on our dataset in distinguishing membranous and diffused classes of LN.",,https://openreview.net/pdf/dc247690c0b04c56eb290851b1987e8e1e3f6b6e.pdf,https://openreview.net/forum?id=c1AfNZoSyQ
Med-Tuning: A New Parameter-Efficient Tuning Framework for Medical Volumetric Segmentation,Jiachen Shen;Wenxuan Wang;Chen Chen;Jianbo Jiao;Jing Liu;Yan Zhang;Shanshan Song;Jiangyun Li,Poster,Parameter-Efficient Tuning;Medical Volumetric Segmentation;Transformer,,"The ""pre-training then fine-tuning (FT)"" paradigm is widely adopted to boost the model performance of deep learning-based methods for medical volumetric segmentation. However, conventional full FT incurs high computational and memory costs. Thus, it is of increasing importance to fine-tune pre-trained models for medical volumetric segmentation tasks in a both effective and parameter-efficient manner. In this paper, we introduce a new framework named Med-Tuning to realize parameter-efficient tuning (PET) for medical volumetric segmentation task and an efficient plug-and-play module named Med-Adapter for task-specific feature extraction. With a small number of tuned parameters, our framework enhances the 2D baselines's precision on segmentation tasks, which are pre-trained on natural images. Extensive experiments on three benchmark datasets (CT and MRI modalities) show that our method achieves better results than previous PET methods on volumetric segmentation tasks. Compared to full FT, Med-Tuning reduces the fine-tuned model parameters by up to 4x, with even better segmentation performance. Our project webpage is at \url{https://rubics-xuan.github.io/Med-Tuning/}.",,https://openreview.net/pdf/6214b5605fa5aac18891493729d44199e0821606.pdf,https://openreview.net/forum?id=5D71lHj9HZ
MFIF-Net: A Multi-Focal Image Fusion Network for Implantation Outcome Prediction of Blastocyst,Yi Cheng;Tingting Chen;Yaojun Hu;Xiangqian Meng;Zuozhu Liu;Danny Chen;Jian Wu;Haochao Ying,Poster,Blastocyst implantation prediction;in-vitro fertilization;multi-modalities,,"Accurately predicting implantation outcomes based on blastocyst developmental potential is valuable in in-vitro fertilization (IVF). Clinically, embryologists analyze multiple focal-plane images (FP-images) to comprehensively assess embryo grades, which is extremely cumbersome and easily prone to inconsistency. Developing automatic computer-aided methods for analyzing embryo images is highly desirable. However, effectively fusing multiple FP-images for prediction remains a largely under-explored issue. To this end, we propose a novel Multiple Focal-plane Image Fusion Network, called MFIF-Net, to predict implantation outcomes of blastocyst. Specifically, our MFIF-Net consists of two sub-networks: a Core Image Generation Network (CI-Gen) and a Key Feature Fusion Network (KFFNet). In CI-Gen, we fuse multiple FP-images to generate a core image by pixel-wise weighting since different FP-images can have different focus positions. To further capture key features in each FP-image, we propose KFFNet to extract key information from the FP-images again and fuse them with the core image. In KFFNet, a Fusion Module is designed to capture key information of each FP-image, for which Squeeze Multi-Headed Attention is developed to exchange features and mitigate computationally intensive issues in attention. Comprehensive experiments validate the superiority and the rationality of our MFIF-Net approach over state-of-the-art methods in various metrics. Ablation studies also confirm the positive impact of each component in our MFIF-Net.",,https://openreview.net/pdf/0b21530372dda97d3d86d10498292836c300be4d.pdf,https://openreview.net/forum?id=JExWRXgZIu
Modeling the acquisition shift between axial and sagittal MRI for diffusion superresolution to enable axial spine segmentation,Robert Graf;Hendrik Möller;Julian McGinnis;Sebastian Rühling;Maren Weihrauch;Matan Atad;Suprosanna Shit;bjoern menze;Mark Mühlau;Johannes C. Paetzold;Daniel Rueckert;Jan Kirschke,Poster,Superresolution;MRI;Spine;Denoising Diffusion;Segmentation;Degradation function;MR Preprocessing,,"Spine MRIs are usually acquired in highly anisotropic 2D axial or sagittal slices. Vertebra structures are not fully resolved in these images, and multi-image superresolution by aligning scans to pair them is difficult due to partial volume effects and inter-vertebral movement during acquisition. Hence, we propose an unpaired inpainting superresolution algorithm that extrapolates the missing spine structures. We generate synthetic training pairs by multiple degradation functions that model the data shift and acquisition errors between sagittal slices and sagittal views of axial images. Our method employs modeling of the k-space point spread function and the interslice gap. Further, we imitate different MR acquisition challenges like histogram shifts, bias fields, interlace movement artifacts, Gaussian noise, and blur. This enables the training of diffusion-based superresolution models on scaling factors larger than 6$\times$ without real paired data. The low z-resolution in axial images prevents existing approaches from separating individual vertebrae instances. By applying this superresolution model to the z-dimension, we can generate images that allow a pre-trained segmentation model to distinguish between vertebrae and enable automatic segmentation and processing of axial images. We experimentally benchmark our method and show that diffusion-based superresolution outperforms state-of-the-art super-resolution models.",,https://openreview.net/pdf/a8dc8413e7bae41c825556cf340d0d7ac3480f2b.pdf,https://openreview.net/forum?id=Ywu8wb2wuH
Multi-Objective Learning for Deformable Image Registration,Monika Grewal;Henrike Westerveld;Peter Bosman;Tanja Alderliesten,Poster,Deformable Image Registration;Deep Learning;Multi-objective Optimization;Multi-objective Learning,,"Deformable image registration (DIR) involves optimization of multiple conflicting objectives, however, not many existing DIR algorithms are multi-objective (MO). Further, while there has been progress in the design of deep learning algorithms for DIR, there is no work in the direction of MO DIR using deep learning. In this paper, we fill this gap by combining a recently proposed approach for MO training of neural networks with a well-known deep neural network for DIR and create a deep learning based MO DIR approach. We evaluate the proposed approach for DIR of pelvic magnetic resonance imaging (MRI) scans. We experimentally demonstrate that the proposed MO DIR approach -- providing multiple DIR outputs for each patient that each correspond to a different trade-off between the objectives -- has additional desirable properties from a clinical use point-of-view as compared to providing a single DIR output. The experiments also show that the proposed MO DIR approach provides a better spread of DIR outputs across the entire trade-off front than simply training multiple neural networks with weights for each objective sampled from a grid of possible values.",,https://openreview.net/pdf/9a39f953042098821e244ae7b974c67b7b820d08.pdf,https://openreview.net/forum?id=FVUeDnd2uS
Multi-scale Stochastic Generation of Labelled Microscopy Images for Neuron Segmentation,Meghane Decroocq;Binbin XU;Katherine L Thompson-Peer;Adrian Moore;Henrik Skibbe,Poster,multi-scale cGAN;microscopy imaging;neuron segmentation,,"We introduce a novel method leveraging conditional generative adversarial networks (cGANs) to generate diverse, high-resolution microscopy images for neuron tracing model training. This approach addresses the challenge of limited annotated data availability, a significant obstacle in automating neuron dendrite tracing. Our technique utilizes a multi-scale cascade process to generate synthetic images from single neuron tractograms, accurately replicating the complex characteristics of real microscopy images, encompassing imaging artifacts and background structures. In experiments, our method generates diverse images that mimic the characteristics of two distinct neuron microscopy datasets, which were successfully used as training data in the segmentation task of real neuron images.",,https://openreview.net/pdf/2f20da1704aa773850bd2a09b458a47fe74a01b6.pdf,https://openreview.net/forum?id=orE18Wdgbj
MultiMedEval: A Benchmark and a Toolkit for Evaluating Medical Vision-Language Models,Corentin Royer;bjoern menze;Anjany Sekuboyina,Poster,Vision-Language Models;Medical;Multimodal;Benchmark;Toolkit,,"We introduce MultiMedEval, an open-source toolkit for fair and reproducible evaluation of large, medical vision-language models (VLM). MultiMedEval comprehensively assesses the models’ performance on a broad array of six multi-modal tasks, conducted over 23 datasets, and spanning over 11 medical domains. The chosen tasks and performance metrics are based on their widespread adoption in the community and their diversity, ensuring a thorough evaluation of the model’s overall generalizability. We open-source a Python toolkit (https://anonymous.4open.science/r/MultiMedEval-C780) with a simple interface and setup process, enabling the evaluation of any VLM in just a few lines of code. Our goal is to simplify the intricate landscape of VLM evaluation, thus promoting fair and uniform benchmarking of future VLMs.",,https://openreview.net/pdf/426137e400d52be9d0831bb459c530944628fa8b.pdf,https://openreview.net/forum?id=inACgoTK0O
Multimodal Image Registration Guided by Few Segmentations from One Modality,Basar Demir;Marc Niethammer,Poster,multimodal image registration;few-shot learning,,"Registration of multimodal images is challenging, especially when dealing with different anatomical structures and samples without segmentations. The main difficulty arises from the use of registration loss functions that are inadequate in the absence of corresponding regions. In this work, we present the first registration and segmentation approach tailored to this challenge. In particular, we assume the practically highly relevant scenario that only a limited number of segmentations are available for one modality and none for the other. First, we augment our few segmented samples using unsupervised deep registration within one modality, thereby providing many anatomically plausible samples to train a segmentation network. The resulting segmentation network then allows us to train a segmentation network on the target modality without available segmentations by using an unsupervised domain adaptation architecture. Finally, we train a deep registration network to register multimodal image pairs purely based on predictions of their segmentation networks. Our work demonstrates that using a small number of segmentations from one modality enables training a segmentation network on a target modality without the need for additional manual segmentations on that modality. Additionally, we show that registration based on these segmentations provides smooth and accurate deformation fields on anatomically different image pairs, unlike previous methods. We evaluate our approach on 2D medical image segmentation and registration between knee DXA and X-ray images. Our experiments show that our approach outperforms existing methods. Code is available at https://github.com/uncbiag/SegGuidedMMReg.",,https://openreview.net/pdf/a27bda1815a287ee9d75b4387aeff870257a30f5.pdf,https://openreview.net/forum?id=cRmz96uGD6
