Title,Authors,Session,Keywords,TL;DR,Abstract,Community Implementations,PDF,Paper Page
Semi-Synthetic Localization Datasets for Radiological Findings on Chest X-Rays,Andrea Posada;Johannes Brandt;Friederike Jungmann;Maria Posada;Daniel Rueckert;Martin J. Menten;Felix Meissen;Philip Müller,Poster,Semi-synthetic CXRs;Inpainting;Diffusion models,,"While large datasets for chest X-ray (CXR) finding classification are widely available, datasets for finding localization are scarce. Curating these localization datasets is costly and time-intensive, requiring manual annotation by medical experts, which often results in them being small and limited in scope. To overcome this, we introduce *SemiSynCXR*, a framework designed to automatically generate semi-synthetic localization datasets. *SemiSynCXR* operates by inpainting specific radiological findings into real, healthy CXRs at anatomically plausible locations, which allows for the output of both the edited image and the ground-truth bounding box for each finding. *SemiSynCXR*-generated CXRs effectively augment existing localization datasets, yielding relative $mAP_{10:70}$ gains of up to 11\% on in-domain and 21\% on out-of-domain data, thereby mitigating data scarcity and improving generalization. Comprehensive quantitative and qualitative evaluations show that our framework achieves an overall AUROC of 0.78 and $mAP_{10:70}$ of 0.45, comparable to fully synthetic benchmarks. These results confirm that the generated findings are realistic and accurately localized, establishing *SemiSynCXR* as a practical solution for the generation of CXR finding localization datasets. Code available at the [SemiSynCXR GitHub Repository](https://github.com/anpoc/SemiSynCXR).",,https://openreview.net/pdf/a1181cd729243c25d7530cb5952ce01757641994.pdf,https://openreview.net/forum?id=0LW1EuZ36f
SGDC: Structurally-Guided Dynamic Convolution for Medical Image Segmentation,Bo Shi;Wei-Ping Zhu;M.N.S. Swamy,Poster,Medical Image Segmentation;Dynamic Convolution;Structure Preservation;Feature Refinement;Boundary Awareness,"We address the structural detail loss caused by average pooling in dynamic convolutions by introducing a pooling-free, structure-guided mechanism for medical image segmentation","Spatially variant dynamic convolution provides a principled way of integrating spatial adap-
tivity into deep neural networks. However, mainstream designs in medical segmentation
commonly generate dynamic kernels through average pooling, which implicitly collapses
high-frequency spatial details into a coarse, spatially-compressed representation, leading
to over-smoothed predictions that degrade the fidelity of fine-grained clinical structures.
To address this limitation, we propose a novel Structure-Guided Dynamic Convolution
(SGDC) mechanism, which leverages an explicitly supervised structure-extraction branch
to guide the generation of dynamic kernels and gating signals for structure-aware feature
modulation. Specifically, the high-fidelity boundary information from this auxiliary branch
is fused with semantic features to enable spatially-precise feature modulation. This design
replaces context aggregation with pixel-wise structural guidance, effectively preventing the
information loss in average pooling. Experimental results show that SGDC achieves state-
of-the-art performance on ISIC 2016, PH2, ISIC 2018, and CoNIC datasets, delivering
superior boundary fidelity by reducing the Hausdorff Distance (HD95) by 2.05, and pro-
viding consistent IoU gains of 0.99%-1.49% over pooling-based baselines. Moreover, the
mechanism exhibits strong potential for extension to other fine-grained, structure-sensitive
vision tasks, such as small-object detection, offering a principled solution for maintaining
structural integrity in medical image analysis. To facilitate reproducibility and encourage
further research, the implementation for both our SGE and SGDC methods is publicly
available at https://github.com/solstice0621/SGDC.",,https://openreview.net/pdf/8333f9236cc2322fd6817ea51324b794b103410b.pdf,https://openreview.net/forum?id=eVqt3UgPXv
Simplex-Aligned Diffusion with Cross-Granularity Interaction for Robust Medical Image Classification,Chao Wu;Mingchen Gao,Poster,Robust Medical Image Classification;Simplex-Aligned Diffusion;Uncertainty Calibration,,"The clinical deployment of medical image classification systems hinges on their trustworthiness, specifically, the ability to provide calibrated uncertainty estimates and maintain robustness under acquisition shifts. While generative diffusion models offer promising distributional modeling, existing approaches suffer from a fundamental geometric conflict: they apply unbounded Gaussian noise directly to bounded label simplices. We identify that this theoretical mismatch forces predictions into invalid probability spaces, serving as a primary source of model unreliability and overconfidence. To resolve this, we propose Simplex-Aligned Diffusion. Unlike standard methods, we reformulate the label generation process on an unconstrained logit manifold. By mapping the probability simplex to a Euclidean space, we ensure mathematical consistency with Gaussian diffusion, which effectively acts as a geometric regularizer for uncertainty calibration. Furthermore, we introduce a Transformer-based Cross-Granularity Interaction module to stabilize visual guidance by dynamically modeling global-local dependencies. Extensive experiments on the APTOS2019 and HAM10000 benchmarks demonstrate that our framework not only achieves competitive accuracy but significantly outperforms state-of-the-art baselines in calibration error (ECE) and resilience to clinical artifacts (e.g., sensor noise, blur), offering a mathematically rigorous and clinically reliable paradigm.",,https://openreview.net/pdf/30685129cde064fa6019e67c14cf9c32043f12ce.pdf,https://openreview.net/forum?id=BoKB1aGqRn
SoftCAM: Making black box models self-explainable for medical image analysis,Kerol Djoumessi;Philipp Berens,Poster,ElasticNet;Self-explainable models;Convolutional Neural Networks;Class Activation Maps;Attribution maps,"we introduce SoftCAM, a straightforward yet effective approach that makes standard CNN architectures inherently interpretable.","Convolutional neural networks (CNNs) are widely used for high-stakes applications like medicine, often surpassing human performance. However, most explanation methods rely on post-hoc attribution, approximating the decision-making process of already trained black-box models. These methods are often sensitive, unreliable, and fail to reflect true model reasoning, limiting their trustworthiness in critical applications. In this work, we introduce SoftCAM, a straightforward yet effective approach that makes standard CNN architectures inherently interpretable. By removing the global average pooling layer and replacing the fully connected classification layer with a convolution-based class evidence layer, SoftCAM preserves spatial information and produces explicit class activation maps that form the basis of the model's predictions. Evaluated on three medical datasets spanning three imaging modalities, SoftCAM maintains classification performance while significantly improving both the qualitative and quantitative explanation compared to existing post-hoc methods. The code is available at \url{https://github.com/kdjoumessi/SoftCAM}.",,https://openreview.net/pdf/c0c609a7c36a7417fed47f2d51cf81a5b289f2e0.pdf,https://openreview.net/forum?id=3v1rKkPvuU
Sparse Subspace Diffusion Model for Physically Consistent Accelerated MRI Reconstruction,Xiangyao Deng;Zhiqiang Shen;Sanuwani Dayarathna;Juan P. Meneses;Sergio Uribe;Zhaolin Chen,Poster,Magnetic resonance imaging (MRI); fastMRI;Diffusion model; Convolutional dictionary learning; Physics-informed learning,,"Magnetic resonance imaging (MRI) offers excellent soft-tissue contrast but is limited by long acquisition times. Accelerated MRI alleviates this issue by undersampling k-space, which, however, introduces aliasing artifacts and information loss. Traditional compressed sensing methods exploit handcrafted sparse priors, whereas deep learning approaches learn data-driven priors but often struggle at high acceleration rates due to severe information degradation. 
This study introduces a unified diffusion-based reconstruction framework that performs MRI reconstruction within an adaptive sparse space. The proposed approach integrates convolutional dictionary learning and diffusion-based generative modeling to decompose MR images into multiple orthogonal sparse subspaces and reconstruct them under measurement consistency constraints. This formulation enables diffusion modeling in a physically meaningful latent space, effectively bridging the gap between data-driven learning and physics-guided reconstruction. 
Experimental results on the fastMRI dataset demonstrate that the proposed method achieves improved reconstruction quality compared to existing diffusion- and sparsity-based approaches, exhibiting better fine-detail preservation and artifact suppression across various acceleration factors.",,https://openreview.net/pdf/86542ec502e3722c03edf86ecfc0ff103b97b565.pdf,https://openreview.net/forum?id=6i5uneYtbU
StainNet: Scaling Self-Supervised Foundation Models on Immunohistochemistry and Special Stains for Computational Pathology,Jiawen Li;Jiali Hu;Xitong Ling;Yongqiang Lv;Yuxuan Chen;Yizhi Wang;Tian Guan;Yifei Liu;Yonghong He,Poster,Non-H&E images;foundation model;computational pathology.,,"Foundation models trained with self-supervised learning (SSL) on large-scale histological images have significantly accelerated the development of computational pathology. These models can serve as backbones for region-of-interest (ROI) image analysis or patch-level feature extractors in whole-slide images (WSIs) based on multiple instance learning (MIL). Existing pathology foundation models (PFMs) are typically pre-trained on Hematoxylin-Eosin (H\&E) stained pathology images. However, images such as immunohistochemistry (IHC) and special stains are also frequently used in clinical practice. PFMs pre-trained mainly on H\&E-stained images may be limited in clinical applications involving these non-H\&E images. To address this issue, we propose StainNet, a a collection of self-supervised foundation models specifically trained for IHC and special stains in pathology images based on the vision transformer (ViT) architecture. StainNet contains a ViT-Small and a ViT-Base model, both of which are trained using a self-distillation SSL approach on over 1.4 million patch images extracted from 20,231 publicly available IHC and special staining WSIs in the HISTAI database. To evaluate StainNet models, we conduct experiments on three in-house slide-level IHC classification tasks, three in-house ROI-level special stain and two public ROI-level IHC classification tasks to demonstrate their strong ability. We also perform ablation studies such as few-ratio learning and retrieval evaluations, and compare StainNet models with recent larger PFMs to further highlight their strengths. The StainNet model weights are available at https://github.com/WonderLandxD/StainNet.",,https://openreview.net/pdf/ce64e4c4919a21609ddf305b6e25e2b9f4b088ae.pdf,https://openreview.net/forum?id=gHJ1ziXA8k
Style Content Decomposition-based Data Augmentation for Domain Generalizable Medical Image Segmentation,Zhiqiang Shen;Peng Cao;jinzhu Yang;Osmar Zaiane;Zhaolin Chen,Poster,Medical Image Segmentation;Domain Generalization;Style Code;Content Map,Style Content Decomposition-based Data Augmentation for Domain Generalizable Medical Image Segmentation,"Due to domain shifts across diverse medical imaging modalities, learned segmentation models often suffer significant performance degradation during deployment. We posit that these domain shifts can be categorized into two main components: 1) ""style"" shifts, referring to global disparities in image properties such as illumination, contrast, and color; and 2) ""content"" shifts, involving local discrepancies in anatomical structures. To address the domain shifts in medical image segmentation, we first factorize an image into style codes and content maps, explicitly modeling the ""style"" and ""content"" components. Building on this, we introduce a Style-Content decomposition-based data augmentation algorithm (StyCona), which performs augmentation on both the global style and local content of source-domain images, enabling the training of a well-generalized model for domain generalizable medical image segmentation. StyCona is a simple yet effective plug-and-play module that substantially improves model generalization without requiring additional training parameters or modifications to segmentation model architectures. Experiments on cardiac magnetic resonance imaging and fundus photography segmentation tasks, with single and multiple target domains respectively, demonstrate the effectiveness of StyCona and its superiority over state-of-the-art domain generalization methods. The code is available at https://github.com/Senyh/StyCona.",,https://openreview.net/pdf/33f55895050f39bbfa3557bf33558cbabd17cb1a.pdf,https://openreview.net/forum?id=bS6EUt0nWl
SuD-CoTAN: Sulcal Depth-guided Anatomically Consistent Fetal Cortical Surface Reconstruction,Irina Grigorescu;Jiaxin Xiao;Yourong Guo;Vanessa Kyriakopoulou;Alena Uus;Vyacheslav Karolis;Kaili Liang;Mohamed A. Suliman;Qiang Ma;Daniel Rueckert;Bernhard Kainz;A David Edwards;Jo Hajnal;Mary Rutherford;Maria Deprez;Emma C. Robinson,Poster,fetal MRI;cortical surface reconstruction;deep learning,"The paper introduces SuD-CoTAN, a sulcal-depth-guided framework that fits anatomically and topologically consistent cortical meshes directly to fetal T2-weighted MRI and performs alignment to age-matched templates in one single step.","Accurate and anatomically consistent fetal cortical surface reconstruction is essential for studying early brain development, yet existing methods often lack reliable vertex-wise correspondence and fail to harmonise their outputs across heterogeneous magnetic resonance imaging (MRI) datasets. We introduce Sulcal Depth-guided CoTAN (SuD-CoTAN), a learning-based framework that fits anatomically and topologically consistent cortical meshes directly to T2-weighted MRI and performs alignment to age-matched templates in one single step. All models are trained exclusively on normative samples from the developing Human Connectome Project (dHCP) and evaluated within-sample and on a  different acquisition protocol. Results show that SuD-CoTAN generalises to new datasets in ways that harmonise global morphometric properties by better capturing the surface geometry of individual cases; its template fitting is precise, delivering vertex-wise anatomical correspondences that result in sharp weekly averages of sulcal depth and curvature maps in template space. This supports direct vertex-wise Gaussian Process regression of neurodevelopmental trends without a need for any additional registration. Collectively, this whole pipeline runs in ~3 seconds. This suggests that SuD-CoTAN offers promise as a screening tool for cortical malformations during fetal development.",,https://openreview.net/pdf/d5610728fdaad31b6ab9656a6d783deed69b19df.pdf,https://openreview.net/forum?id=1ZKHyRKUW9
Synthetic Vasculature and Pathology Enhance Vision-Language Model Reasoning,Chenjun Li;Cheng Wan;Laurin Lux;Alexander H Berger;Richard B. Rosen;Martin J. Menten;Johannes C. Paetzold,Poster,VLM;CoT;OCTA;DR;Synthetic Pathology,,"Vision-language models (VLMs) offer a promising path toward interpretable medical diagnosis by allowing users to ask about clinical explanations alongside predictions and across different modalities. However, training VLMs for detailed reasoning requires large-scale image-text datasets. In many specialized domains, for example in reading optical coherence tomography angiography (OCTA) images, such precise text with grounded description of pathologies is scarce or even non-existent. To overcome this bottleneck, we introduce synthetic vasculature reasoning (SVR), a framework that controllably synthesizes images and corresponding text, specifically: realistic retinal vasculature with diabetic retinopathy (DR) features: capillary dropout, microaneurysms, intraretinal microvascular abnormalities, and tortuosity, while automatically generating granular reasoning texts. Based on this we curate OCTA-100K-SVR, an OCTA image-reasoning dataset with 100,000 pairs. Our experiments show that a general-purpose VLM (Qwen3-VL-8b) trained on the dataset achieves a zero-shot balanced classification accuracy of 86.69\% on real OCTA images, demonstrating performance comparable to supervised baselines. Through human expert evaluation we also demonstrate that it significantly enhances explanation quality and pathology localization on clinical data.",,https://openreview.net/pdf/1a51d0a9a9705d981938285fa8bbe038e08a0d85.pdf,https://openreview.net/forum?id=fbfeXw2A5f
T1-PILOT: Physics-Informed Learned Optimized Trajectories for T1 Mapping Acceleration,Tamir Shor;Moti Freiman;Chaim Baskin;Alex M. Bronstein,Poster,Cardiac T1 Mapping;Trajectory Optimization and Reconstruction;Physics Informed Deep-Learning.,Model for T1 Mapping acceleration based on physical decay model and per-sample learned acquisition.,"Cardiac T1 mapping provides critical quantitative insights into myocardial tissue composition, enabling the assessment of pathologies such as fibrosis, inflammation, and edema.
However, the inherently dynamic nature of the heart imposes strict limits on acquisition
times, making high-resolution T1 mapping a persistent challenge. Compressed sensing (CS)
approaches have reduced scan durations by undersampling k-space and reconstructing images from partial data, and recent studies show that jointly optimizing the undersampling
patterns with the reconstruction network can substantially improve performance. Still,
most current T1 mapping pipelines rely on static, hand-crafted masks that do not exploit
the full acceleration and accuracy potential. Furthermore, most existing methods do not
levarage the physical T1 decay model in optimization. In this work, we introduce T1-
PILOT: an end-to-end method that explicitly incorporates the T1 signal relaxation model
into the sampling–reconstruction framework to guide the learning of non-Cartesian trajectories, cross-frame alignment, and T1 decay estimation. Through extensive experiments
on the CMRxRecon dataset, T1-PILOT significantly outperforms several baseline strategies (including learned single-mask and fixed radial or golden-angle sampling schemes),
achieving higher T1 map fidelity at greater acceleration factors. In particular, we observe consistent gains in PSNR and VIF relative to existing methods, along with marked
improvements in delineating finer myocardial structures. Our results highlight that optimizing sampling trajectories in tandem with the physical relaxation model leads to both
enhanced quantitative accuracy and reduced acquisition times.",,https://openreview.net/pdf/0477e4f3ea561c7fd1003aa17dff9e2d46af3258.pdf,https://openreview.net/forum?id=nZaPtHbd6N
Tagged-Informed Prior for Motion Quantification in Cine CMR Using Implicit Neural Representations,Laura Alvarez Florez;Soufiane Ben Haddou;Fleur V. Y. Tjong;Ivana Isgum,Poster,Cardiac MRI;Tagged CMR;Implicit Neural Representations;Image Registration;Cardiac Motion Quantification;Prior Initialization,We use tagged CMR to build a population motion prior for INR-based cine CMR registration.,"Accurate quantification of myocardial motion from cine cardiac magnetic resonance (CMR) is essential for assessing cardiac function. Although tagged CMR provides high-fidelity measurements of myocardial deformation, its longer acquisition time limits routine clinical use, making cine CMR motion estimation the more widely applicable approach. Implicit neural representations (INRs) offer a promising framework for cine-based motion estimation by modelling cardiac motion as a continuous spatio-temporal function. However, they require subject-specific optimisation and are sensitive to initialization, leading to slow convergence. Furthermore, optimisation from random initialization can lead to large number of solutions that may not guarantee biomechanically plausible motion. To address these limitations, we propose a strategy to improve and accelerate INR-based registration of cine CMR by leveraging a population-level prior derived from tagged CMR data. First, we train subject-specific INRs on the tagged cine dataset to encode characteristic myocardial deformation patterns. Second, we aggregate their parameters across subjects to form a tagged-informed population prior. Third, we use this prior initialization to warm-start the optimization of cine INRs. The resulting prior provides a physiologically meaningful starting point for cine-only INR optimisation, reducing the search space and promoting more realistic cardiac motion. We develop and test the method on the UK Biobank. Compared with standard initialization, the proposed prior enables the INR to reach near-optimal performance using only half as many optimisation steps, achieving a 4\% improvement in Dice and a 15\% reduction in Hausdorff distance. These gains also translate to a test set of 855 subjects from a different institution, encompassing different pathologies, where the prior yields smoother and more physiologically plausible strain curves. The code for this research is publicly available.",,https://openreview.net/pdf/56b459fa7ba0c5b146969efbf57d4f09ef1be074.pdf,https://openreview.net/forum?id=AdieTUA9rx
TAP-CT: 3D Task-Agnostic Pretraining of Computed Tomography Foundation Models,Tim Veenboer;George Yiasemis;Eric Marcus;Vivien van Veldhuizen;Cees G. M. Snoek;Jonas Teuwen;Kevin B. W. Groot Lipman,Poster,CT;Foundation Models;Self-Supervised Learning;3D DINOv2,We introduce task-agnostic 3D CT foundation models that deliver strong frozen-feature performance and require minimal fine-tuning.,"Existing foundation models (FMs) in the medical domain often require extensive fine-tuning or the training of resource-intensive decoders, while other encoders are pretrained with objectives biased toward specific tasks. This highlights the need for a strong foundation model baseline with minimal fine-tuning beyond feature extraction. In this work, we present task-agnostic pretraining of CT foundation models (TAP-CT): a simple yet effective adaptation of Vision Transformers (ViTs) and DINOv2 to volumetric data, enabling scalable self-supervised pretraining directly on 3D CT volumes.  Our approach introduces a set of targeted adaptations to patch embeddings, positional encodings, and volumetric augmentations that make the architecture depth-aware while preserving the simplicity of the underlying architectures. Subsequently, we demonstrate that large-scale 3D pretraining on an extensive in-house CT dataset (105K volumes) enables strong generalization through stable and robust frozen feature representations. We will release all pretrained models, experimental configurations, and downstream benchmark code (https://huggingface.co/fomofo/tap-ct-b-3d) to promote transparency and reproducibility, and to establish a powerful, low-resource baseline for future research in medical imaging.",,https://openreview.net/pdf/f9d93deb9333e4e0610b33fcf65665c2eacf548b.pdf,https://openreview.net/forum?id=LX8J7aHzz1
Task-Conditioned 3D U-Nets via Hypernetworks for Data-Scarce Medical Segmentation,Luca Hagen;Johanna Paula Müller;Moritz Gmeiner;Bernhard Kainz,Poster,Segmentation;Hypernetworks;Domain Transfer;Cross Domain Generalization,"We employ a hypernetwork to generate autnomous, fine-tunable 3D U-Nets from a single annotated example, achieving promising performance on unseen anatomical targets and approaching fully supervised models with only a few additional samples.","Training 3D segmentation models typically requires extensive expert annotation, which is costly and often unavailable for rare or low-prevalence pathologies. We propose a hypernetwork-based framework that amortises the prediction of parameters for compact 3D U-Nets, enabling task-specific specialisation from as little as a single annotated volume. By learning shared anatomical structure, such as coarse shape, scale, and spatial organisation, across organs and imaging modalities, the hypernetwork generates task-conditioned network parameters, allowing controlled adaptation to previously unseen but anatomically related targets without full retraining.
We evaluate the proposed approach on the CT TotalSegmentator and Medical Segmentation Decathlon benchmarks. The method achieves strong one-shot performance for anatomically homogeneous structures (e.g., liver, spleen, atrium) and demonstrates stable few-shot adaptation for more heterogeneous or low-contrast targets (e.g., tumours, prostate). In regimes with two to four annotated volumes, hypernetwork-generated U-Nets consistently outperform pretrained baselines and substantially reduce the performance gap to fully supervised models while using minimal annotation. These results indicate that weight prediction serves as an effective task-informed prior for data-scarce 3D medical image segmentation.",,https://openreview.net/pdf/a6ef69a1b17797ec840b5f7b2e4f176f908575f9.pdf,https://openreview.net/forum?id=KvS1aekHNn
Temporal Memory Enhancement for Semantic Segmentation in Surgical Video,Zheyao Gao;Qian Wu;Yueyao CHEN;Cheng Chen;Hon Chi Yip;Winnie Chiu Wing Chu;Qi Dou,Poster,Surgery;Video segmentation;Temporal memory,"This paper proposes a surgical video semantic segmentation method, which includes a local memory selection module and a phase context-aware global memory.","Segmenting critical anatomical structures in surgical videos can enhance precision and patient safety by alerting surgeons to potential complications. While current methods that store features from past frames have advanced the performance in video segmentation, their reliance on a fixed-range local memory often fails to capture complex temporal contexts of surgical scenes. Specifically, the memory could fill with redundant features or omit informative frames due to the non-uniform rate of operations by the surgeons. Besides, the image features in the same phase of the surgery share similar patterns, while local memory could not capture such long-term relationships. Therefore, we propose a memory enhancement method to enrich the local temporal context and incorporate global phase context for surgical video semantic segmentation. Concretely, we improve the local memory with a feature selection module based on Determinantal Point Process to choose past features that are diverse and relevant to the current feature. Besides, we introduce a global memory to store the common patterns of frames within each phase based on the conditional variational autoencoder with a mixture of Gaussian prior. Experiments on endoscopic submucosal dissection (ESD) and laparoscopic cholecystectomy (LC) video segmentation demonstrate that our method achieves superior performance over existing methods.",,https://openreview.net/pdf/6a24a037c6998f0f984b2926505c5066c52c6b8d.pdf,https://openreview.net/forum?id=arGD0IznGt
Test-Time Scaling in Clinical Decision Making,Ji Young Byun;Young-Jin Park;Navid Azizan;Rama Chellappa,Poster,Vision Language Model;Test-Time Scaling;Reasoning;Medical Imaging and Diagnosis,,"Large language models (LLMs) have demonstrated remarkable capabilities in complex reasoning and knowledge-intensive tasks, yet their potential for clinical decision making through test-time scaling (TTS) remains largely unexplored. While TTS has shown promise in improving reasoning performance by leveraging additional inference-time computation, its effectiveness in the medical domain has not been systematically investigated. This gap is further exacerbated by the impracticality of supervised fine-tuning for clinical reasoning tasks, owing to limited data availability and high annotation costs. In this work, we present a comprehensive study of TTS for clinical decision making. We systematically investigate the interaction between TTS and inference strategies, including direct answering, chain-of-thought prompting, and two-stage reasoning. We generate multiple candidate outputs in parallel using large reasoning models and aggregate them via self-consistency decoding. This approach does not need any supervision while it leverages additional inference-time computation to improve the performance. We provide comprehensive empirical evaluation across both text-based medical question answering benchmarks and medical imaging modalities, demonstrating consistent improvements over single-pass inference baselines with performance gains of up to 30 percentage points. Finally, we provide an analytical characterization of TTS, deriving scaling laws that describe how performance improves with the number of samples and identifying conditions under which TTS yields reliable gains, along with empirical validation on diverse medical decision-making tasks.",,https://openreview.net/pdf/7ead1b9ea1f370f6193615a1470692746029dbec.pdf,https://openreview.net/forum?id=WZD0osVSKJ
Topological-Aware Regularization for Semi-Supervised Intracranial Aneurysm Vessel Segmentation,Feiyang Xiao;Yichi Zhang;Xigui Li;Yuanye Zhou;Chen Jiang;Xin Guo;LIMEI HAN;Yuxin Li;Fengping Zhu;Yuan Cheng,Poster,Intracranial Aneurysm Segmentation;Semi-Supervised Learning;Topological-Aware Regularization,,"Accurate segmentation of intracranial aneurysm and their parent vessels (IA-Vessel) from magnetic resonance angiography is a critical prerequisite for computational fluid dynamics-based rupture risk assessment. While deep learning methods can automate this laborious task, they are hindered by the high cost and scarcity of expert annotations. 
Most existing semi-supervised methods focus on enforcing regional constraints while largely ignoring topological constraints, which is insensitive to subtle but critical errors like vessel adhesion or surface irregularities, which are often unsuitable for downstream applications.
To address this gap, we introduce topological-aware regularization (TAR) for by incorporating the learning of local vascular topology to ensure the precise and geometrically correct segmentation of the IA-Vessel complex using only a small amount of labeled data. Experimental results on a multi-center MRA dataset show that our framework efficiently utilizes unlabeled data and outperforms state-of-the-art semi-supervised segmentation methods.
Instead of being restricted to a fixed framework, TAR is a plug-and-play strategy that can be seamlessly integrated into various semi-supervised frameworks to further boost their performance. Code is available at https://github.com/AbsoluteResonance/TAR.",,https://openreview.net/pdf/ee2134a7507b49ee85ebe8d48d80ce5c139c86b8.pdf,https://openreview.net/forum?id=OseTyrIvKR
Towards Effective Surgical Representation Learning with DINO Models,Ronald L.P.D. de Jong;Yiping Li;Tim J. M. Jaspers;Romy C. van Jaarsveld;Gino M. Kuiper;Franco Badaloni;Richard van Hillegersberg;Jelle P. Ruurda;Fons van der Sommen;Josien P.W. Pluim;Marcel Breeuwer,Poster,Anatomy recognition;DINO;Foundation models;Self-supervised learning;Surgical phase recognition,We show that DINOv1–v3 self-supervised models learn strong and scalable surgical representations across multiple datasets and settings.,"Self-supervised learning (SSL) has emerged as a promising approach to address the limitations of annotated surgical datasets, which are often small, heterogeneous, and expensive to curate. Among SSL methods, self-distillation with no labels (DINO) has achieved state-of-the-art (SOTA) results in natural images, but its applicability to surgical data remains underexplored. In this work, we systematically investigate DINOv1, DINOv2, and DINOv3 for surgical representation learning. We pretrain these models on a large-scale surgical dataset of 4.7M video frames (SurgeNetXL) and evaluate their transferability on downstream tasks including semantic segmentation and surgical phase recognition. Our results demonstrate that in-domain pretraining consistently improves performance across all DINO variants, with DINOv2 and DINOv3 achieving SOTA performance. We further offer practical insights and visualizations highlighting the effectiveness of SSL. Finally, our study delivers ready-to-use DINO-based SSL models and pretraining protocols for surgical AI research, which are publicly available at: https://github.com/rlpddejong/SurgeNetDINO.",,https://openreview.net/pdf/584b9c41b9e35f139e9653262ea229c9ff4981a4.pdf,https://openreview.net/forum?id=6FoIDPKzRV
Towards Modality-Agnostic Continual Domain-Incremental Brain Lesion Segmentation,Yousef Sadegheih;Dorit Merhof;Pratibha Kumari,Poster,Continual learning;Arbitrary brain MRI modality;Brain lesion segmentation,,"Brain lesion segmentation from multi-modal MRI often assumes fixed modality sets or predefined pathologies, making existing models difficult to adapt across cohorts and imaging protocols. Continual learning (CL) offers a natural solution but current approaches either impose a maximum modality configuration or suffer from severe forgetting in buffer-free settings. We introduce CLMU-Net, a replay-based CL framework for 3D brain lesion segmentation that supports arbitrary and variable modality combinations without requiring prior knowledge of the maximum set. A conceptually simple yet effective channel-inflation strategy maps any modality subset into a unified multi-channel representation, enabling a single model to operate across diverse datasets. To enrich inherently local 3D patch features, we incorporate lightweight domain-conditioned textual embeddings that provide global modality-disease context for each training case. Forgetting is further reduced through principled replay using a compact buffer composed of both prototypical and challenging samples. Experiments on five heterogeneous MRI brain datasets demonstrate that CLMU-Net consistently outperforms popular CL baselines. Notably, our method yields an average Dice score improvement of $\geq 18\%$  while remaining robust under heterogeneous-modality conditions. These findings underscore the value of flexible modality handling, targeted replay, and global contextual cues for continual medical image segmentation. Our implementation is available at https://github.com/xmindflow/CLMU-Net.",,https://openreview.net/pdf/9940f98d87d31b3a2b71a89cfc8389c0ecce04ff.pdf,https://openreview.net/forum?id=MEe56Wb9EB
Training-Free Zero-Shot Anomaly Detection in 3D Brain MRI with 2D Foundation Models,Tai Le Gia;Jaehyun Ahn,Poster,Zero-shot Anomaly Detection;Anomaly Segmentation;Brain MRI,"A fully training-free method that turns 2D foundation model features into compact 3D patch tokens, enabling zero-shot anomaly detection directly on full brain MRI volumes without prompts, labels, or fine-tuning.","Zero-shot anomaly detection (ZSAD) has gained increasing attention in medical imaging as a way to identify abnormalities without task-specific supervision, but most advances remain limited to 2D datasets. Extending ZSAD to 3D medical images has proven challenging, with existing methods relying on slice-wise features and vision–language models, which fail to capture volumetric structure. In this paper, we introduce a fully training-free framework for ZSAD in 3D brain MRI that constructs localized volumetric tokens by aggregating multi-axis slices processed by 2D foundation models. These 3D patch tokens restore cubic spatial context and integrate directly with distance-based, batch-level anomaly detection pipelines. The framework provides compact 3D representations that are practical to compute on standard GPUs and require no fine-tuning, prompts, or supervision. Our results show that training-free, batch-based ZSAD can be effectively extended from 2D encoders to full 3D MRI volumes, offering a simple and robust approach for volumetric anomaly detection. The code used in this study is available at \url{https://github.com/DumBringer/CoDeGraph3D}.",,https://openreview.net/pdf/ffd9bb7f3b592d71f93a434856832842fdfb99a8.pdf,https://openreview.net/forum?id=ig5Mz0cIL5
TTT-UNet: Enhancing U-Net with Test-Time Training Layers for Biomedical Image Segmentation,Rong Zhou;Zhengqing Yuan;Zhiling Yan;Weixiang Sun;Kai Zhang;Yiwei Li;Yanfang Ye;Xiang Li;Lichao Sun;Lifang He,Poster,Biomedical Image Segmentation;U-Net;Test-Time Training,,"Biomedical image segmentation is crucial for accurately diagnosing and analyzing various diseases. However, Convolutional Neural Networks (CNNs) and Transformers, the most commonly used architectures for this task, struggle to effectively capture long-range dependencies due to the inherent locality of CNNs and the computational complexity of Transformers. To address this limitation, we introduce TTT-UNet, a novel framework that integrates Test-Time Training (TTT) layers into the traditional U-Net architecture for biomedical image segmentation. TTT-UNet dynamically adjusts model parameters during the test time, enhancing the model's ability to capture both local and long-range features. We evaluate TTT-UNet on multiple medical imaging datasets, including 3D abdominal organ segmentation in CT and MR images, instrument segmentation in endoscopy images, and cell segmentation in microscopy images. The results demonstrate that TTT-UNet consistently outperforms state-of-the-art CNN-based and Transformer-based segmentation models across all tasks. The code is available at https://github.com/rongzhou7/TTT-UNet.",,https://openreview.net/pdf/b72a44efe9ad631c4c68501c25f976e6156aa86e.pdf,https://openreview.net/forum?id=3dKmXxITJB
