Title,Authors,Session,Keywords,TL;DR,Abstract,Community Implementations,PDF,Paper Page
Parameter Efficient Fine-Tuning of Segment Anything Model for Biomedical Imaging,Carolin Teuber;Anwai Archit;Constantin Pape,Poster,segment anything;peft;biomedical image segmentation,"This paper highlights the application of PEFT methods to efficiently fine-tune vision foundation models like SAM, MicroSAM and MedicoSAM for better biomedical image segmentation, reducing computational costs and improving performance on diverse data.","Segmentation is an important analysis task for biomedical images, enabling the study of individual organelles, cells or organs. Deep learning has massively improved segmentation methods, but challenges remain in generalization to new conditions, requiring costly data annotation. Vision foundation models, such as Segment Anything Model (SAM), address this issue through improved generalization. However, these models still require finetuning on annotated data, although with less annotations, to achieve optimal results for new conditions. As a downside, they require more computational resources. This makes parameter-efficient finetuning (PEFT) relevant. We contribute the first comprehensive study of PEFT for SAM applied to biomedical images. We find that the placement of PEFT layers is more important for efficiency than the type of layer for vision transformers and we provide a recipe for resource-efficient finetuning.",,https://openreview.net/pdf/517e60c9c8f6a2b714e1a7749c0276426c5f97b5.pdf,https://openreview.net/forum?id=TWPnpixpW2
PCA-YOLO: A Small Liver Tumor Detection Model with Patch-Contrastive Attention,Xueyang Li;Han Xiao;Zongpeng Weng;Xinrong Hu;Danny Chen;Yiyu Shi,Poster,Liver tumor detection;Attention mechanism;CT scan dataset;YOLO model.,,"Liver tumors, as one of the most common malignant tumor types, represent a significant clinical challenge, with the detection of small tumors being particularly problematic. 
Despite the rapid advances in deep learning (DL) offering significant support in reducing the workload of radiologists, current detection models still struggle with the detection of small tumors. This is particularly troubling as these are the cases where even experienced radiologists are more prone to errors, underscoring the critical need for improved accuracy of detection methods in this area. Addressing this critical gap, this article introduces patch-contrastive attention YOLO (PCA-YOLO), an innovative adaptation of the YOLO framework, incorporating a patch-based attention module to specifically target the detection of small liver tumors. Furthermore, we collected a specialized CT dataset focusing exclusively on small liver tumors, complemented with meticulously annotated bounding boxes, to facilitate this study. Our experimental findings demonstrate that our approach achieves a leading mean Average Precision (mAP) score of 77.2\% at a 50\% Intersection Over Union (IoU) threshold, surpassing all current leading detection methods tested against our specialized dataset.",,https://openreview.net/pdf/94d6eff0e5999d54401419f9d7c659f7ab942083.pdf,https://openreview.net/forum?id=iEBZjNZ63T
PixelCAM: Pixel Class Activation Mapping for Histology Image Classification and ROI Localization,alexis guichemerre;Soufiane Belharbi;Mohammadhadi Shateri;Luke McCaffrey;Eric Granger,Poster,Deep Learning;Image Classification;Visual Interpretability;Weakly Supervised Object Localization;Histology Images,A WSOL model that improves the interpretability of image classification by introducing a pixel-wise classifier to accurately delineate regions of interest in the pixel- feature space.,"Weakly supervised object localization (WSOL) methods allow training models to classify
images and localize ROIs. WSOL only requires low-cost image-class annotations yet provides a visually interpretable classifier, which is important in histology image analysis.
Standard WSOL methods rely on class activation mapping (CAM) methods to produce
spatial localization maps according to a single- or two-step strategy. While both strategies have made significant progress, they still face several limitations with histology images. Single-step methods can easily result in under- or over-activation due to the limited
visual ROI saliency in histology images and scarce localization cues. They also face the
well-known issue of asynchronous convergence between classification and localization tasks.
The two-step approach is sub-optimal because it is constrained to a frozen classifier, limiting the capacity for localization. Moreover, these methods also struggle when applied
to out-of-distribution (OOD) datasets. In this paper, a multi-task approach for WSOL
is introduced for simultaneous training of both tasks to address the asynchronous convergence problem. In particular, localization is performed in the pixel-feature space of an
image encoder that is shared with classification. This allows learning discriminant features
and accurate delineation of foreground/background regions to support ROI localization
and image classification. We propose PixelCAM, a cost-effective foreground/background
pixel-wise classifier in the pixel-feature space that allows for spatial object localization.
Using partial-cross entropy, PixelCAM is trained using pixel pseudo-labels collected from a
pretrained WSOL model. Both image and pixel-wise classifiers are trained simultaneously
using standard gradient descent. In addition, our pixel classifier can easily be integrated
into CNN- and transformer-based architectures without any modifications. Our extensive
experiments1 on GlaS and CAMELYON16 cancer datasets show that PixelCAM can improve
classification and localization performance when integrated with different WSOL methods.
Most importantly, it provides robustness on both tasks for OOD data linked to different
cancer types, with large domain shifts between training and testing image data.",,https://openreview.net/pdf/4635f0876e618d054f31b96d1b5fb6de4262b19e.pdf,https://openreview.net/forum?id=AYYZA15v9h
Point-Based Shape Representation Generation with a Correspondence-Preserving Diffusion Model,Shen Zhu;Yinzhu Jin;Ifrah Zawar;Tom Fletcher,Poster,point cloud;point distribution model;generative model;diffusion model,A diffusion model designed to generate point-based shape representations with correspondences,"We propose a diffusion model designed to generate point-based shape representations with correspondences.
Traditional statistical shape models have considered point correspondences extensively, but current deep learning methods do not take them into account, focusing on unordered point clouds instead. 
Current deep generative models for point clouds do not address generating shapes with point correspondences between generated shapes.
This work aims to formulate a diffusion model that is capable of generating realistic point-based shape representations, which preserve point correspondences that are present in the training data.
Using shape representation data with correspondences derived from Open Access Series of Imaging Studies 3 (OASIS-3), we demonstrate that our correspondence-preserving model effectively generates point-based hippocampal shape representations that are highly realistic compared to existing methods. We further demonstrate the applications of our generative model by downstream tasks, such as conditional generation of healthy and AD subjects and predicting morphological changes of disease progression by counterfactual generation.",,https://openreview.net/pdf/c891cd45339b1ebd1f7fd27b28bb1c43d34273b9.pdf,https://openreview.net/forum?id=qiSVJGFAar
Predicting Prostate Cancer Progression During Active Surveillance Using Longitudinal bpMRI Scans and A Multi-scale Foundation Model,Yifan Wang;Bin Lou;Heinrich von Busch;Robert Grimm;Sanoj Punnen;Dorin Comaniciu;Ali Kamen;Henkjan Huisman;Angela Tong;David Winkel;Tobias Penzkofer;Ivan Shabunin;Moon Hyung Choi;Qingsong Yang;Dieter Szolar;Steven Shea;Fergus Coakley;Mukesh Harisinghani,Poster,Prostate Cancer Diagnosis;Active Surveillance;Foundation Model;Longitudinal bpMRI,Predicting PCa Progression During AS using Longitudinal bpMRI,"Active Surveillance (AS) is the recommended management strategy for patients with low- or intermediate-risk Prostate Cancer (PCa), providing a safe alternative that helps avoid the adverse effects of overtreatment. While artificial intelligence (AI)-based models for PCa detection have been extensively studied, their application in AS remains challenging, with limited research addressing the detection of PCa progression in AS scenarios. In this study, we present a novel framework for predicting PCa progression within AS protocols using bi-parametric MRI (bpMRI). Due to the limited availability of longitudinal bpMRI scans (206 patients in our study), we first developed a multi-scale foundation model trained on a large cohort of single-year bpMRI scans, comprising 5,162 patients from 10 different institutions. Building on this foundation model, we designed a three-module framework: (1) a lesion detection module to identify PCa lesions in full bpMRI scans, (2) a lesion classification module to perform detailed analysis of the identified lesion regions, and (3) a multi-scan lesion progression prediction module to assess changes in lesions over time using longitudinal bpMRI patches. The proposed framework was evaluated on a cohort from an AS clinical trial and demonstrated significant performance improvements over baseline models and radiologists, highlighting its potential to enhance clinical decision-making in AS management.",,https://openreview.net/pdf/c5af4f99fcfccbfda89b11c6d96eb4056481558d.pdf,https://openreview.net/forum?id=jwYtjfDvf6
Predicting the Year of Total Knee Replacement: A Transformer-Based Multimodal Approach,Ozkan Cigdem;Refik Soyak;Kyunghyun Cho;Cem M Deniz,Poster,Multimodal Learning;Year of TKR Prediction;Deep Learning;Knee Osteoarthritis,,"Accurate prediction of the year of total knee replacement (TKR) is challenging due to
the complex interplay of factors influencing the surgical decision. Current deep learning
models often rely on single-modality data, limiting their predictive power. Multimodal
approaches integrating imaging and patient data offer the potential to improve predictions
and support clinical decisions. This study presents an end-to-end trained, transformer-
based multimodal model that integrates MR imaging with tabular data, including clinical
variables and image readings, to predict the year of TKR for each subject. Our model lever-
ages cross-modal attention to fuse features from an image encoder with a self-supervised
pretrained tabular encoder, achieving the highest accuracy of 63.4% among tested mod-
els. We evaluated its performance against three unimodal models and four multimodal
fusion strategies, including simple concatenation, DAFT, and multimodal interaction. The
results demonstrate that our model’s cross-modal interaction approach with pretrained
TabNet not only outperformed all unimodal models but also showed improvements over
other multimodal fusion techniques, highlighting the effectiveness of cross-modal attention
fusion for integrating complex data modalities in TKR year prediction tasks. Source code
is available at https://github.com/denizlab/2025_MIDL_time2TKR.",,https://openreview.net/pdf/e7373251e47b085010411e48610ccce3bb47e68c.pdf,https://openreview.net/forum?id=4ZTrVATnS8
Prostate Cancer Detection in Bi-Parametric MRI using Zonal Anatomy-Guided U-Mamba with Multi-Task Learning,Michael S. Larsen;Syed Farhan Abbas;Gabriel Kiss;Mattijs Elschot;Tone F. Bathen;Frank Lindseth,Poster,Deep Learning;Medical Image Analysis;Prostate Cancer;Mamba;Multi-Task Learning,,"Prostate cancer (PCa) remains a leading cause of cancer-related morbidity, emphasizing the need for accurate and non-invasive diagnostic tools. While deep learning models have advanced PCa detection in magnetic resonance imaging (MRI), they often fail to integrate anatomical knowledge. This study evaluates U-Mamba, a deep learning architecture designed to enhance long-range dependency modeling with linear time complexity, for PCa detection. Furthermore, a multi-task learning (MTL) extension, U-Mamba MTL, is introduced to incorporate prostate zonal anatomy, aligning with clinical diagnostic workflows. The models were assessed using diverse datasets, including the PI-CAI hidden tuning cohort (N=100) and an in-house collected out-of-distribution cohort (N=200). Results demonstrate that U-Mamba achieves state-of-the-art detection performance, while U-Mamba MTL further improves PCa detection through the auxiliary zonal segmentation task. These findings highlight the potential of integrating U-Mamba with anatomical context to improve PCa detection. The code and model weights are available at https://github.com/mokkalokka/U-MambaMTL.",,https://openreview.net/pdf/494d37bd840379b33be814021f47c31b81237344.pdf,https://openreview.net/forum?id=ZkmVQinyAE
RaDialog: Large Vision-Language Models for X-Ray Reporting and Dialog-Driven Assistance,Chantal Pellegrini;Ege Özsoy;Benjamin Busam;Benedikt Wiestler;Nassir Navab;Matthias Keicher,Poster,Interactive Radiology Assistance;LVLMs;Report Generation;Chest X-Rays,"We propose RaDialog, a collaborative radiology assistant focusing on automated report generation and auxiliary interactive downstream tasks for chest X-rays.","Conversational AI tools for generating and discussing accurate radiology reports could transform radiology by enabling collaborative, human-in-the-loop diagnostic processes, saving time and enhancing report quality. While, to this end, Large Vision-Language Models hold promise, current methods lack clinical correctness or are single-task models without conversational abilities. We propose a novel architecture and dataset to address these limitations. First, we propose a secondary image branch, explicitly focusing on structured clinical findings, improving the clinical correctness score by 13.3%. Second, we propose a catastrophic forgetting mitigation strategy and instruct dataset with variable dialog-based tasks, to enable our model to handle a multitude of different queries. RaDialog marks a foundational step toward clinical dialog systems, outperforming existing medical LVLMs by 15.0% in clinical correctness in report generation, 23.4% in interactive report correction, and is preferred by radiologists in 84.0% of cases over a comparative method. Our model and dataset are publicly available (https://github.com/ChantalMP/RaDialog and https://physionet.org/content/radialog-instruct-dataset/1.1.0/).",,https://openreview.net/pdf/405b495a9819da72fd36de68942b4195ab831d4d.pdf,https://openreview.net/forum?id=trUvr1gSNI
RCSegNeXt: Efficient multi-scale ConvNeXt for rectal cancer segmentation from sagittal MRI scans,Wang Bo;Ting Xue;Leyang Pan;Dingfu Huang;Yi Xiao;Li Fan;Zaiyi Liu;Shiyuan Liu;S Kevin Zhou,Poster,rectal cancer;image segmentation;anisotropic MRI;multi-scale,,"Rectal cancer remains a critical global health challenge, significantly contributing to mor-
bidity and mortality worldwide. Magnetic resonance imaging (MRI) in a sagittal plane
offers distinct advantages for rectal cancer diagnosis by providing detailed visualization of
the rectum and its surrounding anatomy. However, automated segmentation of the rectum
and associated tumors remains difficult due to tumor heterogeneity and complex anatom-
ical structure, which necessitate multi-scale feature extraction. This study proposes RC-
SegNeXt, a novel non-uniform pure-convolutional rectal cancer segmentation architecture
that combines shallow anisotropic stages with deep isotropic stages. The anisotropic stages
leverage AniNeXt blocks, designed with customized convolutional kernels and pooling op-
erations to address the uneven spatial resolution inherent in MRI data. In the isotropic
stages, an IsoNeXt block with a Scale-Aware Integration Module (SAIM) enables efficient
multi-scale feature fusion by directing information flow through constrained pathways. This
design enhances computational efficiency while achieving superior segmentation accuracy.
Experiments on two in-house datasets demonstrate the proposed method’s state-of-the-art
performances. Code will be open upon acceptance.",,https://openreview.net/pdf/01956a0f1170d22f38ef9b053803d424aa3bd294.pdf,https://openreview.net/forum?id=WkgOskruDd
Real-time Breast Lesion Detection in Videos via Spatial-temporal Feature Aggregation,Chao Qin;Jiale Cao;Fahad Shahbaz Khan;Salman Khan;Huazhu Fu;Ehud Ahissar;Rao Muhammad Anwer,Poster,Breast lesion;Ultrasound video;Real- time detection;Transformer,,"Recently, transformer-based detectors have shown impressive
performance for breast lesion detection in ultrasound videos. However,
these methods often require substantial computational resource and ex-
hibit low inference speed, which poses challenges towards real-time ap-
plicability. To address this issue, we introduce a fast yet accurate spatial-
temporal transformer, named FA-DETR, to efficiently aggregate multi-
scale spatial-temporal features for breast lesion detection in ultrasound
videos. Our FA-DETR is based on a lightweight spatial-temporal self-
attention module, which seamlessly fuses spatial and temporal features
extracted from each video frame. In the decoding phase, we employ IoU-
aware query selection to generate independent queries for each frame.
These queries gain access to rich spatial-temporal information through
the encoder embeddings’ cross-attention and frame-aware cross-attention
mechanisms. Experiments conducted on a public breast lesion ultrasound
video dataset demonstrate that our FA-DETR achieves state-of-the-art
performance with an absolute gain of 3.8% in terms of overall AP while
being 2.5 times faster, compared to the best existing approach in the
literature. Our code and models will be publicly released.",,https://openreview.net/pdf/f533939915f36274e9eae4855249105820fb1bbf.pdf,https://openreview.net/forum?id=IaZBTTIh7H
SACP: Spatially-Adaptive Conformal Prediction in Uncertainty Quantification of Medical Image Segmentation,Jacqueline Isabel Bereska;Hamed Karimi;Reza Samavi,Poster,Uncertainty;Conformal Prediction;Medical Image Segmentation,A novel uncertainty quantification method for medical image segmentation sensitive to critical anatomical interfaces allowing optimal surgery planning.,"While Conformal Prediction provides statistical coverage guarantees, existing non-conformity measures fail to account for spatially varying importance of predictive uncertainty in medical image segmentation. In this paper, we incorporate spatial context near critical interfaces such as a vessel or critical organ in medical image segmentation. Our framework consists of three key components: (1) a base non-conformity score derived from segmentation model probabilities, (2) employing class-conditional calibration followed by a validation mechanism equipped with a distance-weighted scoring function that exponentially decays with distance from key interfaces, and (3) a prediction set construction method that preserves coverage guarantees while providing targeted uncertainty quantification in critical regions.
While our approach is generalizable to different scenarios, for validation purposes, we employ tumor segmentation in pancreatic adenocarcinoma imaging from multiple medical centers. Results demonstrate that our method achieves the desired coverage levels while generating prediction sets that adaptively expand near critical interfaces.",,https://openreview.net/pdf/6d7b64fa249cf803fc5119abe5487b3fe5eb190b.pdf,https://openreview.net/forum?id=uQaPr1wU1W
Scaling Supervision for Free: Leveraging Universal Segmentation Models for Enhanced Medical Image Diagnosis,Yingtai Li;Shuai Ming;Haoran Lai;Fenghe Tang;Wei Wei;S Kevin Zhou,Poster,medical image analysis;automated annotation;supervision scaling,,"Deep learning-based medical image analysis has been constrained by the limited availability of large-scale annotated data. While recent advances in large language models have enabled scaling automatic extraction of diagnostic labels from reports, we propose that scaling other form of supervision could be an equally important yet unexplored direction. Inspired by the success of foundation models, we leverage modern universal segmentation model to scale anatomical segmentation as an additional supervision signal during training. 
Through extensive experiments on three large-scale CT datasets totaling 58K+ volumes, we demonstrate that incorporating this ``free"" anatomical supervision consistently improves the performance of various mainstream architectures (ResNet, ViT, and Swin Transformer) by up to 12.74\%, with particularly significant gains for Transformer-based models and anatomically-localized abnormalities, while maintaining inference efficiency as the segmentation branch is only used during training. This work opens up new direction for scaling in medical imaging and demonstrates how existing universal segmentation models can be repurposed to enhance diagnostic models at virtually no additional cost.",,https://openreview.net/pdf/783092b16671efcc7689d0375f1dd9ed81896f63.pdf,https://openreview.net/forum?id=SpHsR20XjU
SegResMamba: An Efficient Architecture for 3D Medical Image Segmentation,Badhan Kumar Das;Ajay Singh;Saahil Islam;Gengyan Zhao;Andreas Maier,Poster,Mamba;Vision Transformer;Medical Image Segmentation,"We propose SegResMamba, a memory and computation efficient Mamba-based model for 3D medical image segmentation.","The Transformer architecture has opened a new paradigm in the domain of deep learning with its ability to model long-range dependencies and capture global context and has outpaced the traditional Convolution Neural Networks (CNNs) in many aspects. However, applying Transformer models to 3D medical image datasets presents significant challenges due to their high training time, and memory requirements, which not only hinder scalability but also contribute to elevated CO$_2$ footprint. This has led to an exploration of alternative models that can maintain or even improve performance while being more efficient and environmentally sustainable. Recent advancements in Structured State Space Models (SSMs) effectively address some of the inherent limitations of Transformers, particularly their high memory and computational demands. Inspired by these advancements, we propose an efficient 3D segmentation model for medical imaging called SegResMamba, designed to reduce computation complexity, memory usage, training time, and environmental impact while maintaining high performance. Our model uses less than half the memory during training compared to other state-of-the-art (SOTA) architectures, achieving comparable performance with significantly reduced resource demands.",,https://openreview.net/pdf/4020ee59db972b1ed9c95ffbfb6627b5d541ec0f.pdf,https://openreview.net/forum?id=zQLrITbcxJ
Semi-Supervised Skin Lesion Segmentation under Dual Mask Ensemble with Feature Discrepancy Co-Training,Thanh-Huy Nguyen;Thien Nguyen;Xuan Bach Nguyen;Nguyen Lan Vi Vu;Vinh Quang Dinh;Fabrice MERIAUDEAU,Poster,Semi-Supervised Learning;Skin cancer diagnosis;Co-training Network,A novel feature discrepancy loss trained with a cross-pseudo supervision strategy and Dual Mask Ensemble training that enables the sub-models to extract more meaningful information from unlabeled data by combining mask predictions.,"Skin Lesion Segmentation with supportive Deep Learning has become essential in skin lesion analysis and skin cancer diagnosis. However, in the practical scenario of clinical implementation, there is a limitation in human-annotated labels for training data, which leads to poor performance in supervised training models. In this paper, we propose Dual Mask Ensemble (DME) based on a dual-branch co-training network, which aims to enforce two models to exploit information from different views. Specifically, we introduce a novel feature discrepancy loss trained with a cross-pseudo supervision strategy, which enhances model representation by encouraging the sub-networks to learn from distinct features, thereby mitigating feature collapse. Additionally, Dual Mask Ensemble training enables the sub-models to extract more meaningful information from unlabeled data by combining mask predictions. Experimental results demonstrate the effectiveness of our approach, achieving state-of-the-art performance across several metrics (Dice and Jaccard) on the ISIC2018 and HAM10000 datasets. Our code is available at https://github.com/antares0811/DME-FD.",,https://openreview.net/pdf/db154cf9cb6bcdf0129004768515c7f0cced0f29.pdf,https://openreview.net/forum?id=cBfXsr6xWb
SRMRI: A Diffusion-Based Super-resolution Framework and Open Dataset for Blind MRI Super-Resolution,Arpan Poudel;Mamata Shrestha;Nian Wang;Ukash Nakarmi,Poster,unsupervised MRI super-resolution;MRI reconstruction;super-resolution dataset;score-based diffusion model,,"Existing deep learning methods for medical image super-resolution (SR) often rely on paired datasets generated by simulating low-resolution (LR) images from corresponding high-resolution (HR) scans, which can introduce biases and degrade real-world performance. To overcome these limitations, we present an unsupervised approach based on a score-based diffusion model that does not require paired training data. We train a score-based diffusion model using denoising score matching on HR Magnetic Resonance Imaging (MRI) scans, then perform iterative refinement with a stochastic differential equation (SDE) solver while enforcing data consistency from LR scans. Our method provides faster sampling compared to existing generative approaches and achieves competitive results on key metrics, though it does not surpass fully supervised baselines in PSNR and SSIM. Notably, while supervised models often report higher numerical metrics, we observe that they can produce suboptimal reconstructions due to their reliance on fixed upscaling kernels. Finally, we introduce the SRMRI dataset, containing LR and HR images obtained from scanner for training and evaluating MR image super-resolution models. Code and dataset are available at: https://github.com/arpanpoudel/SRMRI",,https://openreview.net/pdf/c46ff93a188dc91b4dd22f5c58106a22ece3ac53.pdf,https://openreview.net/forum?id=25wvW3T7AR
SSDD-GAN: Single-Step Denoising Diffusion GAN for Cochlear Implant Surgical Scene Completion,Yike Zhang;Eduardo Davalos;Jack Noble,Poster,Image completion;image inpainting;image outpainting;image synthesis;surgical scene synthesis;postmastoidectomy;cochlear implant surgery;Denoising Diffusion Probabilistic Models (DDPMs);Generative Adversarial Networks (GANs);Diffusion-GAN.,We proposed a self-supervised learning method SSDD-GAN to complete cochlear implant surgical scenes.,"Recent deep learning-based image completion methods, including both inpainting and outpainting, have demonstrated promising results in restoring corrupted images by effectively filling various missing regions. Among these, Generative Adversarial Networks (GANs) and Denoising Diffusion Probabilistic Models (DDPMs) have been employed as key generative image completion approaches, excelling in the field of generating high-quality restorations with reduced artifacts and improved fine details. In previous work, we developed a method aimed at synthesizing views from novel microscope positions for mastoidectomy surgeries; however, that approach did not have the ability to restore the surrounding surgical scene environment. In this paper, we propose an efficient method to complete the surgical scene of the synthetic postmastoidectomy dataset. Our approach leverages self-supervised learning on real surgical datasets to train a Single-Step Denoising Diffusion-GAN (SSDD-GAN), combining the advantages of diffusion models with the adversarial optimization of GANs for improved Structural Similarity results of 6%. The trained model is then directly applied to the synthetic postmastoidectomy dataset using a zero-shot approach, enabling the generation of realistic and complete surgical scenes without the need for explicit ground-truth labels from the synthetic postmastoidectomy dataset. This method addresses key limitations in previous work, offering a novel pathway for full surgical microscopy scene completion and enhancing the usability of the synthetic postmastoidectomy dataset in surgical preoperative planning and intraoperative navigation.",,https://openreview.net/pdf/f42948283f848c7d047097370b27a427724fa47a.pdf,https://openreview.net/forum?id=SNFA0P8twn
Staging Liver Fibrosis with Hepatic Perivascular Adipose Tissue as a CT Biomarker,Skylar Chan;Tejas Sudharshan Mathai;Praveen T.S. Balamuralikrishna;Vivek Batheja;Jianfei Liu;Meghan G Lubner;Perry J Pickhardt;Ronald Summers,Poster,CT;Liver Fibrosis;Cirrhosis;Perivascular Adipose Tissue;Portal Vein,Biomarkers of the fat or perivascular adipose tissue (PVAT) surrounding the vessels in the liver (portal vein and other hepatic vessels) can be used to stage fibrosis.,"Cirrhosis is the 12th leading cause of death in the US. There are several CT imaging signs of late fibrosis, such as redistribution of liver segment volume, increased liver nodularity, and periportal space widening. Timely intervention can reverse the progression of early hepatic fibrosis, but later stages are irreversible. We hypothesize that the perivascular adipose tissue (PVAT) around the portal vein arising from periportal space widening may also be predictive of liver fibrosis. In this work, a fully automated pipeline was developed to segment the liver, spleen, portal vein and its branches. The PVAT in the vicinity of the portal vein was identified. From these structures, CT imaging biomarkers (volume, attenuation, fat fraction) were computed. They were used to build uni- and multivariate logistic regression models for diagnosing advanced fibrosis and cirrhosis. The best multivariate model for cirrhosis achieved 93.3% AUC, 78.9% sensitivity, and 93.4% specificity. For advanced fibrosis, the multivariate model obtained 88.7% AUC, 84.2% sensitivity, and 73.7% specificity. The automated approach may be useful for population-based studies of metabolic disease and opportunistic screening.",,https://openreview.net/pdf/98eb489789f990ffb3b3747e5a9fc2fd21b6fb8e.pdf,https://openreview.net/forum?id=Fjjs67Llpr
Surgical Flow Masked Autoencoder for Event Recognition,Mayar Lotfy Mostafa;Anna Alperovich;Dmitrii Fedotov;Ghazal Ghazaei;Stefan Saur;Azade Farshad;Nassir Navab,Poster,Surgical Phase Recognition;Optical Flow;Masked Autoencoders;Adverse Events Recognition.,,"Recognition and forecasting of surgical events from video sequences are crucial for advancing computer-assisted surgery. Surgical events are often characterized by specific tool-tissue interactions; for example, ""bleeding damage"" occurs when a tool unintentionally cuts a tissue, leading to blood flow. Despite progress in general event classification, recognizing and forecasting events in medical contexts remains challenging due to data scarcity and the complexity of these events. 

To address these challenges, we propose a method utilizing video masked autoencoders (VideoMAE) for surgical event recognition. This approach focuses the network on the most informative areas of the video while minimizing the need for extensive annotations. We introduce a novel mask sampling technique based on an estimated prior probability map derived from optical flow. We hypothesize that leveraging prior knowledge of tool-tissue interactions will enable the network to concentrate on the most relevant regions in the video.

We propose two methods for estimating the prior probability map: (a) retaining areas with the fastest motion and (b) incorporating an additional encoding pathway for optical flow. Our extensive experiments on the public dataset CATARACTS and our in-house neurosurgical data demonstrate that optical flow-based masking consistently outperforms random masking strategies of VideoMAE in phase and event classification tasks. We find that an optical flow encoder enhances classification accuracy by directing the network's focus to the most relevant information, even in regions without rapid motion.

Finally, we investigate sequential and multi-task training strategies to identify the best-performing model, which surpasses the current state-of-the-art by 5\% on the CATARACTS dataset and 27\% on our in-house neurosurgical data.",,https://openreview.net/pdf/93dc546a4eae63991f56ac541ca800695473df8e.pdf,https://openreview.net/forum?id=TAPn4QjbOg
SurgicalSemiSeg: A Semi-Supervised Framework for Laparoscopic Image Segmentation,Yuning Zhou;Henry Badgery;Matthew Read;James Bailey;Catherine E Davey,Poster,self-supervised learning;convolutional neural networks;semantic segmentation;laparoscopic imaging,This paper explores self-supervised methods for laparoscopic surgery and introduces a tailored denoising autoencoder designed to maximally improve segmentation performance without requiring additional annotations.,"Deep learning applications in surgery are heavily reliant on large-scale datasets with high-quality annotations, which are costly and time-consuming to obtain. Self-supervised learning (SSL) has shown significant potential for reducing reliance on labelled data.
This work investigates the use of SSL for semantic segmentation in laparoscopic cholecystectomy (LC) surgery. Through evaluation of existing SSL methods, we find that pixel-level objectives enable the most effective representation learning for laparoscopic imaging, characterised by highly variable and deformable anatomy. Building on this insight, we develop a tailored masked denoising autoencoder with a carefully optimised masking ratio and patch size for semantic segmentation. Our method achieves state-of-the-art performance across three LC datasets. Of note, it significantly improves segmentation accuracy for critical anatomical structures that are under-represented in training datasets. Furthermore, our approach achieves generalisability, with pre-trained representations performing effectively across fine-tuning datasets from different LC datasets.",,https://openreview.net/pdf/6cfdd6045908632d1710c43fe3b4a8139ec8edf4.pdf,https://openreview.net/forum?id=ozFfz2PCtT
Symmetric Multi-level Gradient-Inverse Consistency Network for Brain Image Registration with Large Deformation,HaoyingBai;Tongtong Che;JichangZhang;Shuyu Li,Poster,Symmetric registration;Consistency-Constrained;Inverse-Consistent;Multi-level,,"Accurate and robust deformable image registration is crucial for brain image analysis. While deep learning has significantly advanced this field, existing methods often lack robustness for large deformations due to inter-subject variability, frequently requiring pre-registration and relying heavily on data-driven approaches. To address these limitations, we propose an end-to-end Symmetric Multis-level Gradient-Inverse Consistency Network (SM-GICNet) for accurate and robust brain image registration. SM-GICNet employs 1) a symmetric multi-level framework with an attention gate mechanism to capture complex deformations at multiple scales, 2) a symmetric registration strategy at each level to mitigate directional bias, and 3) a gradient inverse consistency strategy to reduce reliance on data-driven constraints and control deformation field complexity. Experimental results demonstrate that our method is able to eliminate the need for pre-registration and
outperforms state-of-the-art methods on large deformation registration tasks, achieving a Dice similarity coefficient of 0.797. The implementation of our SM-GICNet is available online at https://github.com/LSYLAB/SM-GICNet.git.",,https://openreview.net/pdf/93402c225b0fb00a0a2661808420c337fe8344fd.pdf,https://openreview.net/forum?id=NluEuc8MyV
Synthetic Data Generated from CT Scans for Patient Pose Assessment,Manuel Laufer;Dominik Mairhöfer;Malte Sieren;Hauke Gerdes;Fabio Leal dos Reis;Arpad Bischof;Thomas Käster;Erhardt Barth;Jörg Barkhausen;Thomas Martinetz,Poster,patient pose assessment;synthetic data generation;diagnostic quality;CT scan;time-of-flight cameras;radiography;deep learning,We present a framework that generates synthetic depth images and radiographs from CT scans that can be used to train Neural Networks which can assist staff in positioning patients in the X-ray process by assessing the quality of the patient´s pose.,"An adequate diagnostic quality of radiographs is essential for reliable diagnoses and treatment planning. 
The patient's pose during radiography is one of the most important factors determining the diagnostic quality. 
Since patient positioning is difficult and not standardized, an automated AI-based approach using depth images to automatically assess the patient's pose before the radiograph has been taken would be helpful.
Due to regulatory hurdles, however, it is difficult in practice to acquire the required depth images and corresponding radiographs.
In this paper, we present a framework that can generate such training data synthetically from Computer Tomography scans. 
We further show that by pretraining on our generated synthetic dataset consisting of 3077 image pairs of upper ankle joints, the pose assessment of real upper ankle joints can be improved by up to 11 percentage points.",,https://openreview.net/pdf/ee22a097a587fdaf7940c402bc0fba8386341f84.pdf,https://openreview.net/forum?id=LbupKZUEcg
